Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2021-12-25,16,23,µg/mc
"Riva del Garda",PM10,2021-12-25,17,29,µg/mc
"Riva del Garda",PM10,2021-12-25,18,41,µg/mc
"Riva del Garda",PM10,2021-12-25,19,56,µg/mc
"Riva del Garda",PM10,2021-12-25,20,75,µg/mc
"Riva del Garda",PM10,2021-12-25,21,73,µg/mc
"Riva del Garda",PM10,2021-12-25,22,77,µg/mc
"Riva del Garda",PM10,2021-12-25,23,55,µg/mc
"Riva del Garda",PM10,2021-12-25,24,53,µg/mc
"Riva del Garda",PM10,2021-12-26,1,48,µg/mc
"Riva del Garda",PM10,2021-12-26,2,39,µg/mc
"Riva del Garda",PM10,2021-12-26,3,29,µg/mc
"Riva del Garda",PM10,2021-12-26,4,23,µg/mc
"Riva del Garda",PM10,2021-12-26,5,20,µg/mc
"Riva del Garda",PM10,2021-12-26,6,16,µg/mc
"Riva del Garda",PM10,2021-12-26,7,16,µg/mc
"Riva del Garda",PM10,2021-12-26,8,15,µg/mc
"Riva del Garda",PM10,2021-12-26,9,12,µg/mc
"Riva del Garda",PM10,2021-12-26,10,23,µg/mc
"Riva del Garda",PM10,2021-12-26,11,31,µg/mc
"Riva del Garda",PM10,2021-12-26,12,14,µg/mc
"Riva del Garda",PM10,2021-12-26,13,9,µg/mc
"Riva del Garda",PM10,2021-12-26,14,10,µg/mc
"Riva del Garda",PM10,2021-12-26,15,9,µg/mc
"Riva del Garda",PM10,2021-12-26,16,26,µg/mc
"Riva del Garda",PM10,2021-12-26,17,37,µg/mc
"Riva del Garda",PM10,2021-12-26,18,41,µg/mc
"Riva del Garda",PM10,2021-12-26,19,47,µg/mc
"Riva del Garda",PM10,2021-12-26,20,44,µg/mc
"Riva del Garda",PM10,2021-12-26,21,51,µg/mc
"Riva del Garda",PM10,2021-12-26,22,52,µg/mc
"Riva del Garda",PM10,2021-12-26,23,44,µg/mc
"Riva del Garda",PM10,2021-12-26,24,39,µg/mc
"Riva del Garda",PM10,2021-12-27,1,38,µg/mc
"Riva del Garda",PM10,2021-12-27,2,32,µg/mc
"Riva del Garda",PM10,2021-12-27,3,31,µg/mc
"Riva del Garda",PM10,2021-12-27,4,27,µg/mc
"Riva del Garda",PM10,2021-12-27,5,24,µg/mc
"Riva del Garda",PM10,2021-12-27,6,21,µg/mc
"Riva del Garda",PM10,2021-12-27,7,17,µg/mc
"Riva del Garda",PM10,2021-12-27,8,19,µg/mc
"Riva del Garda",PM10,2021-12-27,9,19,µg/mc
"Riva del Garda",PM10,2021-12-27,10,32,µg/mc
"Riva del Garda",PM10,2021-12-27,11,20,µg/mc
"Riva del Garda",PM10,2021-12-27,12,19,µg/mc
"Riva del Garda",PM10,2021-12-27,13,20,µg/mc
"Riva del Garda",PM10,2021-12-27,14,19,µg/mc
"Riva del Garda",PM10,2021-12-27,15,29,µg/mc
"Riva del Garda",PM10,2021-12-27,16,37,µg/mc
"Riva del Garda",PM10,2021-12-27,17,42,µg/mc
"Riva del Garda",PM10,2021-12-27,18,43,µg/mc
"Riva del Garda",PM10,2021-12-27,19,39,µg/mc
"Riva del Garda",PM10,2021-12-27,20,41,µg/mc
"Riva del Garda",PM10,2021-12-27,21,46,µg/mc
"Riva del Garda",PM10,2021-12-27,22,47,µg/mc
"Riva del Garda",PM10,2021-12-27,23,46,µg/mc
"Riva del Garda",PM10,2021-12-27,24,46,µg/mc
"Riva del Garda",PM10,2021-12-28,1,34,µg/mc
"Riva del Garda",PM10,2021-12-28,2,33,µg/mc
"Riva del Garda",PM10,2021-12-28,3,33,µg/mc
"Riva del Garda",PM10,2021-12-28,4,32,µg/mc
"Riva del Garda",PM10,2021-12-28,5,30,µg/mc
"Riva del Garda",PM10,2021-12-28,6,30,µg/mc
"Riva del Garda",PM10,2021-12-28,7,29,µg/mc
"Riva del Garda",PM10,2021-12-28,8,30,µg/mc
"Riva del Garda",PM10,2021-12-28,9,30,µg/mc
"Riva del Garda",PM10,2021-12-28,10,30,µg/mc
"Riva del Garda",PM10,2021-12-28,11,29,µg/mc
"Riva del Garda",PM10,2021-12-28,12,27,µg/mc
"Riva del Garda",PM10,2021-12-28,13,24,µg/mc
"Riva del Garda",PM10,2021-12-28,14,23,µg/mc
"Riva del Garda",PM10,2021-12-28,15,24,µg/mc
"Riva del Garda",PM10,2021-12-28,16,27,µg/mc
"Riva del Garda",PM10,2021-12-28,17,32,µg/mc
"Riva del Garda",PM10,2021-12-28,18,42,µg/mc
"Riva del Garda",PM10,2021-12-28,19,44,µg/mc
"Riva del Garda",PM10,2021-12-28,20,44,µg/mc
"Riva del Garda",PM10,2021-12-28,21,47,µg/mc
"Riva del Garda",PM10,2021-12-28,22,43,µg/mc
"Riva del Garda",PM10,2021-12-28,23,41,µg/mc
"Riva del Garda",PM10,2021-12-28,24,41,µg/mc
"Riva del Garda",PM10,2021-12-29,1,35,µg/mc
"Riva del Garda",PM10,2021-12-29,2,31,µg/mc
"Riva del Garda",PM10,2021-12-29,3,27,µg/mc
"Riva del Garda",PM10,2021-12-29,4,24,µg/mc
"Riva del Garda",PM10,2021-12-29,5,19,µg/mc
"Riva del Garda",PM10,2021-12-29,6,17,µg/mc
"Riva del Garda",PM10,2021-12-29,7,14,µg/mc
"Riva del Garda",PM10,2021-12-29,8,12,µg/mc
"Riva del Garda",PM10,2021-12-29,9,18,µg/mc
"Riva del Garda",PM10,2021-12-29,10,23,µg/mc
"Riva del Garda",PM10,2021-12-29,11,13,µg/mc
"Riva del Garda",PM10,2021-12-29,12,13,µg/mc
"Riva del Garda",PM10,2021-12-29,13,10,µg/mc
"Riva del Garda",PM10,2021-12-29,14,30,µg/mc
"Riva del Garda",PM10,2021-12-29,15,39,µg/mc
"Riva del Garda",PM10,2021-12-29,16,47,µg/mc
"Riva del Garda",PM10,2021-12-29,17,48,µg/mc
"Riva del Garda",PM10,2021-12-29,18,45,µg/mc
"Riva del Garda",PM10,2021-12-29,19,48,µg/mc
"Riva del Garda",PM10,2021-12-29,20,57,µg/mc
"Riva del Garda",PM10,2021-12-29,21,59,µg/mc
"Riva del Garda",PM10,2021-12-29,22,41,µg/mc
"Riva del Garda",PM10,2021-12-29,23,33,µg/mc
"Riva del Garda",PM10,2021-12-29,24,28,µg/mc
"Riva del Garda",PM10,2021-12-30,1,18,µg/mc
"Riva del Garda",PM10,2021-12-30,2,9,µg/mc
"Riva del Garda",PM10,2021-12-30,3,4,µg/mc
"Riva del Garda",PM10,2021-12-30,4,3,µg/mc
"Riva del Garda",PM10,2021-12-30,5,3,µg/mc
"Riva del Garda",PM10,2021-12-30,6,4,µg/mc
"Riva del Garda",PM10,2021-12-30,7,6,µg/mc
"Riva del Garda",PM10,2021-12-30,8,7,µg/mc
"Riva del Garda",PM10,2021-12-30,9,13,µg/mc
"Riva del Garda",PM10,2021-12-30,10,12,µg/mc
"Riva del Garda",PM10,2021-12-30,11,10,µg/mc
"Riva del Garda",PM10,2021-12-30,12,8,µg/mc
"Riva del Garda",PM10,2021-12-30,13,11,µg/mc
"Riva del Garda",PM10,2021-12-30,14,23,µg/mc
"Riva del Garda",PM10,2021-12-30,15,27,µg/mc
"Riva del Garda",PM10,2021-12-30,16,27,µg/mc
"Riva del Garda",PM10,2021-12-30,17,22,µg/mc
"Riva del Garda",PM10,2021-12-30,18,23,µg/mc
"Riva del Garda",PM10,2021-12-30,19,32,µg/mc
"Riva del Garda",PM10,2021-12-30,20,27,µg/mc
"Riva del Garda",PM10,2021-12-30,21,27,µg/mc
"Riva del Garda",PM10,2021-12-30,22,26,µg/mc
"Riva del Garda",PM10,2021-12-30,23,23,µg/mc
"Riva del Garda",PM10,2021-12-30,24,17,µg/mc
"Riva del Garda",PM10,2021-12-31,1,14,µg/mc
"Riva del Garda",PM10,2021-12-31,2,9,µg/mc
"Riva del Garda",PM10,2021-12-31,3,9,µg/mc
"Riva del Garda",PM10,2021-12-31,4,6,µg/mc
"Riva del Garda",PM10,2021-12-31,5,5,µg/mc
"Riva del Garda",PM10,2021-12-31,6,5,µg/mc
"Riva del Garda",PM10,2021-12-31,7,6,µg/mc
"Riva del Garda",PM10,2021-12-31,8,10,µg/mc
"Riva del Garda",PM10,2021-12-31,9,10,µg/mc
"Riva del Garda",PM10,2021-12-31,10,16,µg/mc
"Riva del Garda",PM10,2021-12-31,11,10,µg/mc
"Riva del Garda",PM10,2021-12-31,12,7,µg/mc
"Riva del Garda",PM10,2021-12-31,13,19,µg/mc
"Riva del Garda",PM10,2021-12-31,14,21,µg/mc
"Riva del Garda",PM10,2021-12-31,15,22,µg/mc
"Riva del Garda",PM10,2021-12-31,16,33,µg/mc
"Riva del Garda",PM10,2021-12-31,17,43,µg/mc
"Riva del Garda",PM10,2021-12-31,18,41,µg/mc
"Riva del Garda",PM10,2021-12-31,19,48,µg/mc
"Riva del Garda",PM10,2021-12-31,20,48,µg/mc
"Riva del Garda",PM10,2021-12-31,21,42,µg/mc
"Riva del Garda",PM10,2021-12-31,22,50,µg/mc
"Riva del Garda",PM10,2021-12-31,23,44,µg/mc
"Riva del Garda",PM10,2021-12-31,24,40,µg/mc
"Riva del Garda",PM10,2022-01-01,1,65,µg/mc
"Riva del Garda",PM10,2022-01-01,2,34,µg/mc
"Riva del Garda",PM10,2022-01-01,3,17,µg/mc
"Riva del Garda",PM10,2022-01-01,4,11,µg/mc
"Riva del Garda",PM10,2022-01-01,5,9,µg/mc
"Riva del Garda",PM10,2022-01-01,6,7,µg/mc
"Riva del Garda",PM10,2022-01-01,7,6,µg/mc
"Riva del Garda",PM10,2022-01-01,8,7,µg/mc
"Riva del Garda",PM10,2022-01-01,9,10,µg/mc
"Riva del Garda",PM10,2022-01-01,10,16,µg/mc
"Riva del Garda",PM10,2022-01-01,11,12,µg/mc
"Riva del Garda",PM10,2022-01-01,12,9,µg/mc
"Riva del Garda",PM10,2022-01-01,13,16,µg/mc
"Riva del Garda",PM10,2022-01-01,14,28,µg/mc
"Riva del Garda",PM10,2022-01-01,15,32,µg/mc
"Riva del Garda",PM10,2022-01-01,16,41,µg/mc
"Riva del Garda",PM10,2022-01-01,17,46,µg/mc
"Riva del Garda",PM10,2022-01-01,18,52,µg/mc
"Riva del Garda",PM10,2022-01-01,19,47,µg/mc
"Riva del Garda",PM10,2022-01-01,20,51,µg/mc
"Riva del Garda",PM10,2022-01-01,21,42,µg/mc
"Riva del Garda",PM10,2022-01-01,22,43,µg/mc
"Riva del Garda",PM10,2022-01-01,23,28,µg/mc
"Riva del Garda",PM10,2022-01-01,24,19,µg/mc
"Riva del Garda",PM10,2022-01-02,1,14,µg/mc
"Riva del Garda",PM10,2022-01-02,2,10,µg/mc
"Riva del Garda",PM10,2022-01-02,3,7,µg/mc
"Riva del Garda",PM10,2022-01-02,4,4,µg/mc
"Riva del Garda",PM10,2022-01-02,5,4,µg/mc
"Riva del Garda",PM10,2022-01-02,6,3,µg/mc
"Riva del Garda",PM10,2022-01-02,7,5,µg/mc
"Riva del Garda",PM10,2022-01-02,8,7,µg/mc
"Riva del Garda",PM10,2022-01-02,9,10,µg/mc
"Riva del Garda",PM10,2022-01-02,10,13,µg/mc
"Riva del Garda",PM10,2022-01-02,11,8,µg/mc
"Riva del Garda",PM10,2022-01-02,12,6,µg/mc
"Riva del Garda",PM10,2022-01-02,13,5,µg/mc
"Riva del Garda",PM10,2022-01-02,14,6,µg/mc
"Riva del Garda",PM10,2022-01-02,15,8,µg/mc
"Riva del Garda",PM10,2022-01-02,16,19,µg/mc
"Riva del Garda",PM10,2022-01-02,17,21,µg/mc
"Riva del Garda",PM10,2022-01-02,18,29,µg/mc
"Riva del Garda",PM10,2022-01-02,19,33,µg/mc
"Riva del Garda",PM10,2022-01-02,20,49,µg/mc
"Riva del Garda",PM10,2022-01-02,21,36,µg/mc
"Riva del Garda",PM10,2022-01-02,22,34,µg/mc
"Riva del Garda",PM10,2022-01-02,23,41,µg/mc
"Riva del Garda",PM10,2022-01-02,24,49,µg/mc
"Riva del Garda",PM10,2022-01-03,1,45,µg/mc
"Riva del Garda",PM10,2022-01-03,2,35,µg/mc
"Riva del Garda",PM10,2022-01-03,3,31,µg/mc
"Riva del Garda",PM10,2022-01-03,4,30,µg/mc
"Riva del Garda",PM10,2022-01-03,5,28,µg/mc
"Riva del Garda",PM10,2022-01-03,6,26,µg/mc
"Riva del Garda",PM10,2022-01-03,7,25,µg/mc
"Riva del Garda",PM10,2022-01-03,8,28,µg/mc
"Riva del Garda",PM10,2022-01-03,9,29,µg/mc
"Riva del Garda",PM10,2022-01-03,10,31,µg/mc
"Riva del Garda",PM10,2022-01-03,11,26,µg/mc
"Riva del Garda",PM10,2022-01-03,12,26,µg/mc
"Riva del Garda",PM10,2022-01-03,13,33,µg/mc
"Riva del Garda",PM10,2022-01-03,14,36,µg/mc
"Riva del Garda",PM10,2022-01-03,15,42,µg/mc
"Riva del Garda",PM10,2022-01-03,16,43,µg/mc
"Riva del Garda",PM10,2022-01-03,17,50,µg/mc
"Riva del Garda",PM10,2022-01-03,18,47,µg/mc
"Riva del Garda",PM10,2022-01-03,19,50,µg/mc
"Riva del Garda",PM10,2022-01-03,20,44,µg/mc
"Riva del Garda",PM10,2022-01-03,21,44,µg/mc
"Riva del Garda",PM10,2022-01-03,22,51,µg/mc
"Riva del Garda",PM10,2022-01-03,23,51,µg/mc
"Riva del Garda",PM10,2022-01-03,24,51,µg/mc
"Riva del Garda",PM10,2022-01-04,1,60,µg/mc
"Riva del Garda",PM10,2022-01-04,2,57,µg/mc
"Riva del Garda",PM10,2022-01-04,3,55,µg/mc
"Riva del Garda",PM10,2022-01-04,4,56,µg/mc
"Riva del Garda",PM10,2022-01-04,5,48,µg/mc
"Riva del Garda",PM10,2022-01-04,6,45,µg/mc
"Riva del Garda",PM10,2022-01-04,7,41,µg/mc
"Riva del Garda",PM10,2022-01-04,8,34,µg/mc
"Riva del Garda",PM10,2022-01-04,9,36,µg/mc
"Riva del Garda",PM10,2022-01-04,10,39,µg/mc
"Riva del Garda",PM10,2022-01-04,11,42,µg/mc
"Riva del Garda",PM10,2022-01-04,12,43,µg/mc
"Riva del Garda",PM10,2022-01-04,13,36,µg/mc
"Riva del Garda",PM10,2022-01-04,14,34,µg/mc
"Riva del Garda",PM10,2022-01-04,15,36,µg/mc
"Riva del Garda",PM10,2022-01-04,16,39,µg/mc
"Riva del Garda",PM10,2022-01-04,17,46,µg/mc
"Riva del Garda",PM10,2022-01-04,18,52,µg/mc
"Riva del Garda",PM10,2022-01-04,19,62,µg/mc
"Riva del Garda",PM10,2022-01-04,20,63,µg/mc
"Riva del Garda",PM10,2022-01-04,21,55,µg/mc
"Riva del Garda",PM10,2022-01-04,22,47,µg/mc
"Riva del Garda",PM10,2022-01-04,23,45,µg/mc
"Riva del Garda",PM10,2022-01-04,24,44,µg/mc
"Riva del Garda",PM10,2022-01-05,1,39,µg/mc
"Riva del Garda",PM10,2022-01-05,2,34,µg/mc
"Riva del Garda",PM10,2022-01-05,3,34,µg/mc
"Riva del Garda",PM10,2022-01-05,4,33,µg/mc
"Riva del Garda",PM10,2022-01-05,5,31,µg/mc
"Riva del Garda",PM10,2022-01-05,6,27,µg/mc
"Riva del Garda",PM10,2022-01-05,7,20,µg/mc
"Riva del Garda",PM10,2022-01-05,8,16,µg/mc
"Riva del Garda",PM10,2022-01-05,9,17,µg/mc
"Riva del Garda",PM10,2022-01-05,10,17,µg/mc
"Riva del Garda",PM10,2022-01-05,11,16,µg/mc
"Riva del Garda",PM10,2022-01-05,12,13,µg/mc
"Riva del Garda",PM10,2022-01-05,13,6,µg/mc
"Riva del Garda",PM10,2022-01-05,14,5,µg/mc
"Riva del Garda",PM10,2022-01-05,15,5,µg/mc
"Riva del Garda",PM10,2022-01-05,16,4,µg/mc
"Riva del Garda",PM10,2022-01-05,17,1,µg/mc
"Riva del Garda",PM10,2022-01-05,18,1,µg/mc
"Riva del Garda",PM10,2022-01-05,19,1,µg/mc
"Riva del Garda",PM10,2022-01-05,20,2,µg/mc
"Riva del Garda",PM10,2022-01-05,21,2,µg/mc
"Riva del Garda",PM10,2022-01-05,22,0,µg/mc
"Riva del Garda",PM10,2022-01-05,23,0,µg/mc
"Riva del Garda",PM10,2022-01-05,24,0,µg/mc
"Riva del Garda",PM10,2022-01-06,1,0,µg/mc
"Riva del Garda",PM10,2022-01-06,2,0,µg/mc
"Riva del Garda",PM10,2022-01-06,3,0,µg/mc
"Riva del Garda",PM10,2022-01-06,4,0,µg/mc
"Riva del Garda",PM10,2022-01-06,5,n.d.,µg/mc
"Riva del Garda",PM10,2022-01-06,6,0,µg/mc
"Riva del Garda",PM10,2022-01-06,7,4,µg/mc
"Riva del Garda",PM10,2022-01-06,8,5,µg/mc
"Riva del Garda",PM10,2022-01-06,9,6,µg/mc
"Riva del Garda",PM10,2022-01-06,10,10,µg/mc
"Riva del Garda",PM10,2022-01-06,11,3,µg/mc
"Riva del Garda",PM10,2022-01-06,12,n.d.,µg/mc
"Riva del Garda",PM10,2022-01-06,13,0,µg/mc
"Riva del Garda",PM10,2022-01-06,14,1,µg/mc
"Riva del Garda",PM10,2022-01-06,15,5,µg/mc
"Riva del Garda",PM10,2022-01-06,16,10,µg/mc
"Riva del Garda",PM10,2022-01-06,17,11,µg/mc
"Riva del Garda",PM10,2022-01-06,18,11,µg/mc
"Riva del Garda",PM10,2022-01-06,19,22,µg/mc
"Riva del Garda",PM10,2022-01-06,20,33,µg/mc
"Riva del Garda",PM10,2022-01-06,21,26,µg/mc
"Riva del Garda",PM10,2022-01-06,22,13,µg/mc
"Riva del Garda",PM10,2022-01-06,23,11,µg/mc
"Riva del Garda",PM10,2022-01-06,24,4,µg/mc
"Riva del Garda",PM10,2022-01-07,1,6,µg/mc
"Riva del Garda",PM10,2022-01-07,2,5,µg/mc
"Riva del Garda",PM10,2022-01-07,3,4,µg/mc
"Riva del Garda",PM10,2022-01-07,4,3,µg/mc
"Riva del Garda",PM10,2022-01-07,5,2,µg/mc
"Riva del Garda",PM10,2022-01-07,6,2,µg/mc
"Riva del Garda",PM10,2022-01-07,7,5,µg/mc
"Riva del Garda",PM10,2022-01-07,8,6,µg/mc
"Riva del Garda",PM10,2022-01-07,9,9,µg/mc
"Riva del Garda",PM10,2022-01-07,10,9,µg/mc
"Riva del Garda",PM10,2022-01-07,11,7,µg/mc
"Riva del Garda",PM10,2022-01-07,12,7,µg/mc
"Riva del Garda",PM10,2022-01-07,13,6,µg/mc
"Riva del Garda",PM10,2022-01-07,14,3,µg/mc
"Riva del Garda",PM10,2022-01-07,15,5,µg/mc
"Riva del Garda",PM10,2022-01-07,16,7,µg/mc
"Riva del Garda",PM10,2022-01-07,17,13,µg/mc
"Riva del Garda",PM10,2022-01-07,18,20,µg/mc
"Riva del Garda",PM10,2022-01-07,19,26,µg/mc
"Riva del Garda",PM10,2022-01-07,20,45,µg/mc
"Riva del Garda",PM10,2022-01-07,21,47,µg/mc
"Riva del Garda",PM10,2022-01-07,22,31,µg/mc
"Riva del Garda",PM10,2022-01-07,23,38,µg/mc
"Riva del Garda",PM10,2022-01-07,24,29,µg/mc
"Riva del Garda",PM10,2022-01-08,1,21,µg/mc
"Riva del Garda",PM10,2022-01-08,2,18,µg/mc
"Riva del Garda",PM10,2022-01-08,3,12,µg/mc
"Riva del Garda",PM10,2022-01-08,4,10,µg/mc
"Riva del Garda",PM10,2022-01-08,5,9,µg/mc
"Riva del Garda",PM10,2022-01-08,6,8,µg/mc
"Riva del Garda",PM10,2022-01-08,7,11,µg/mc
"Riva del Garda",PM10,2022-01-08,8,12,µg/mc
"Riva del Garda",PM10,2022-01-08,9,18,µg/mc
"Riva del Garda",PM10,2022-01-08,10,17,µg/mc
"Riva del Garda",PM10,2022-01-08,11,11,µg/mc
"Riva del Garda",PM10,2022-01-08,12,18,µg/mc
"Riva del Garda",PM10,2022-01-08,13,11,µg/mc
"Riva del Garda",PM10,2022-01-08,14,9,µg/mc
"Riva del Garda",PM10,2022-01-08,15,27,µg/mc
"Riva del Garda",PM10,2022-01-08,16,24,µg/mc
"Riva del Garda",PM10,2022-01-08,17,51,µg/mc
"Riva del Garda",PM10,2022-01-08,18,31,µg/mc
"Riva del Garda",PM10,2022-01-08,19,48,µg/mc
"Riva del Garda",PM10,2022-01-08,20,39,µg/mc
"Riva del Garda",PM10,2022-01-08,21,50,µg/mc
"Riva del Garda",PM10,2022-01-08,22,36,µg/mc
"Riva del Garda",PM10,2022-01-08,23,30,µg/mc
"Riva del Garda",PM10,2022-01-08,24,25,µg/mc
"Riva del Garda",PM10,2022-01-09,1,19,µg/mc
"Riva del Garda",PM10,2022-01-09,2,15,µg/mc
"Riva del Garda",PM10,2022-01-09,3,12,µg/mc
"Riva del Garda",PM10,2022-01-09,4,13,µg/mc
"Riva del Garda",PM10,2022-01-09,5,11,µg/mc
"Riva del Garda",PM10,2022-01-09,6,9,µg/mc
"Riva del Garda",PM10,2022-01-09,7,9,µg/mc
"Riva del Garda",PM10,2022-01-09,8,10,µg/mc
"Riva del Garda",PM10,2022-01-09,9,15,µg/mc
"Riva del Garda",PM10,2022-01-09,10,24,µg/mc
"Riva del Garda",PM10,2022-01-09,11,22,µg/mc
"Riva del Garda",PM10,2022-01-09,12,13,µg/mc
"Riva del Garda",PM10,2022-01-09,13,13,µg/mc
"Riva del Garda",PM10,2022-01-09,14,10,µg/mc
"Riva del Garda",PM10,2022-01-09,15,12,µg/mc
"Riva del Garda",PM10,2022-01-09,16,18,µg/mc
"Riva del Garda",PM10,2022-01-09,17,28,µg/mc
"Riva del Garda",PM10,2022-01-09,18,34,µg/mc
"Riva del Garda",PM10,2022-01-09,19,27,µg/mc
"Riva del Garda",PM10,2022-01-09,20,41,µg/mc
"Riva del Garda",PM10,2022-01-09,21,49,µg/mc
"Riva del Garda",PM10,2022-01-09,22,47,µg/mc
"Riva del Garda",PM10,2022-01-09,23,31,µg/mc
"Riva del Garda",PM10,2022-01-09,24,27,µg/mc
"Riva del Garda",PM10,2022-01-10,1,24,µg/mc
"Riva del Garda",PM10,2022-01-10,2,22,µg/mc
"Riva del Garda",PM10,2022-01-10,3,20,µg/mc
"Riva del Garda",PM10,2022-01-10,4,16,µg/mc
"Riva del Garda",PM10,2022-01-10,5,13,µg/mc
"Riva del Garda",PM10,2022-01-10,6,10,µg/mc
"Riva del Garda",PM10,2022-01-10,7,8,µg/mc
"Riva del Garda",PM10,2022-01-10,8,12,µg/mc
"Riva del Garda",PM10,2022-01-10,9,15,µg/mc
"Riva del Garda",PM10,2022-01-10,10,17,µg/mc
"Riva del Garda",PM10,2022-01-10,11,9,µg/mc
"Riva del Garda",PM10,2022-01-10,12,2,µg/mc
"Riva del Garda",PM10,2022-01-10,13,2,µg/mc
"Riva del Garda",PM10,2022-01-10,14,3,µg/mc
"Riva del Garda",PM10,2022-01-10,15,4,µg/mc
"Riva del Garda",PM10,2022-01-10,16,3,µg/mc
"Riva del Garda",PM10,2022-01-10,17,4,µg/mc
"Riva del Garda",PM10,2022-01-10,18,5,µg/mc
"Riva del Garda",PM10,2022-01-10,19,5,µg/mc
"Riva del Garda",PM10,2022-01-10,20,4,µg/mc
"Riva del Garda",PM10,2022-01-10,21,3,µg/mc
"Riva del Garda",PM10,2022-01-10,22,3,µg/mc
"Riva del Garda",PM10,2022-01-10,23,2,µg/mc
"Riva del Garda",PM10,2022-01-10,24,1,µg/mc
"Riva del Garda",PM10,2022-01-11,1,1,µg/mc
"Riva del Garda",PM10,2022-01-11,2,1,µg/mc
"Riva del Garda",PM10,2022-01-11,3,1,µg/mc
"Riva del Garda",PM10,2022-01-11,4,1,µg/mc
"Riva del Garda",PM10,2022-01-11,5,0,µg/mc
"Riva del Garda",PM10,2022-01-11,6,0,µg/mc
"Riva del Garda",PM10,2022-01-11,7,2,µg/mc
"Riva del Garda",PM10,2022-01-11,8,4,µg/mc
"Riva del Garda",PM10,2022-01-11,9,5,µg/mc
"Riva del Garda",PM10,2022-01-11,10,38,µg/mc
"Riva del Garda",PM10,2022-01-11,11,5,µg/mc
"Riva del Garda",PM10,2022-01-11,12,3,µg/mc
"Riva del Garda",PM10,2022-01-11,13,4,µg/mc
"Riva del Garda",PM10,2022-01-11,14,4,µg/mc
"Riva del Garda",PM10,2022-01-11,15,10,µg/mc
"Riva del Garda",PM10,2022-01-11,16,21,µg/mc
"Riva del Garda",PM10,2022-01-11,17,38,µg/mc
"Riva del Garda",PM10,2022-01-11,18,26,µg/mc
"Riva del Garda",PM10,2022-01-11,19,37,µg/mc
"Riva del Garda",PM10,2022-01-11,20,37,µg/mc
"Riva del Garda",PM10,2022-01-11,21,49,µg/mc
"Riva del Garda",PM10,2022-01-11,22,47,µg/mc
"Riva del Garda",PM10,2022-01-11,23,41,µg/mc
"Riva del Garda",PM10,2022-01-11,24,34,µg/mc
"Riva del Garda",PM10,2022-01-12,1,28,µg/mc
"Riva del Garda",PM10,2022-01-12,2,20,µg/mc
"Riva del Garda",PM10,2022-01-12,3,17,µg/mc
"Riva del Garda",PM10,2022-01-12,4,12,µg/mc
"Riva del Garda",PM10,2022-01-12,5,11,µg/mc
"Riva del Garda",PM10,2022-01-12,6,11,µg/mc
"Riva del Garda",PM10,2022-01-12,7,13,µg/mc
"Riva del Garda",PM10,2022-01-12,8,13,µg/mc
"Riva del Garda",PM10,2022-01-12,9,32,µg/mc
"Riva del Garda",PM10,2022-01-12,10,19,µg/mc
"Riva del Garda",PM10,2022-01-12,11,20,µg/mc
"Riva del Garda",PM10,2022-01-12,12,20,µg/mc
"Riva del Garda",PM10,2022-01-12,13,7,µg/mc
"Riva del Garda",PM10,2022-01-12,14,8,µg/mc
"Riva del Garda",PM10,2022-01-12,15,13,µg/mc
"Riva del Garda",PM10,2022-01-12,16,24,µg/mc
"Riva del Garda",PM10,2022-01-12,17,30,µg/mc
"Riva del Garda",PM10,2022-01-12,18,29,µg/mc
"Riva del Garda",PM10,2022-01-12,19,43,µg/mc
"Riva del Garda",PM10,2022-01-12,20,54,µg/mc
"Riva del Garda",PM10,2022-01-12,21,47,µg/mc
"Riva del Garda",PM10,2022-01-12,22,43,µg/mc
"Riva del Garda",PM10,2022-01-12,23,33,µg/mc
"Riva del Garda",PM10,2022-01-12,24,29,µg/mc
"Riva del Garda",PM10,2022-01-13,1,22,µg/mc
"Riva del Garda",PM10,2022-01-13,2,18,µg/mc
"Riva del Garda",PM10,2022-01-13,3,14,µg/mc
"Riva del Garda",PM10,2022-01-13,4,11,µg/mc
"Riva del Garda",PM10,2022-01-13,5,11,µg/mc
"Riva del Garda",PM10,2022-01-13,6,10,µg/mc
"Riva del Garda",PM10,2022-01-13,7,12,µg/mc
"Riva del Garda",PM10,2022-01-13,8,15,µg/mc
"Riva del Garda",PM10,2022-01-13,9,44,µg/mc
"Riva del Garda",PM10,2022-01-13,10,29,µg/mc
"Riva del Garda",PM10,2022-01-13,11,15,µg/mc
"Riva del Garda",PM10,2022-01-13,12,14,µg/mc
"Riva del Garda",PM10,2022-01-13,13,13,µg/mc
"Riva del Garda",PM10,2022-01-13,14,13,µg/mc
"Riva del Garda",PM10,2022-01-13,15,17,µg/mc
"Riva del Garda",PM10,2022-01-13,16,19,µg/mc
"Riva del Garda",PM10,2022-01-13,17,26,µg/mc
"Riva del Garda",PM10,2022-01-13,18,51,µg/mc
"Riva del Garda",PM10,2022-01-13,19,67,µg/mc
"Riva del Garda",PM10,2022-01-13,20,50,µg/mc
"Riva del Garda",PM10,2022-01-13,21,36,µg/mc
"Riva del Garda",PM10,2022-01-13,22,30,µg/mc
"Riva del Garda",PM10,2022-01-13,23,23,µg/mc
"Riva del Garda",PM10,2022-01-13,24,17,µg/mc
