Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2023-04-26,1,8,µg/mc
"Riva del Garda",PM10,2023-04-26,2,9,µg/mc
"Riva del Garda",PM10,2023-04-26,3,8,µg/mc
"Riva del Garda",PM10,2023-04-26,4,7,µg/mc
"Riva del Garda",PM10,2023-04-26,5,7,µg/mc
"Riva del Garda",PM10,2023-04-26,6,6,µg/mc
"Riva del Garda",PM10,2023-04-26,7,6,µg/mc
"Riva del Garda",PM10,2023-04-26,8,5,µg/mc
"Riva del Garda",PM10,2023-04-26,9,5,µg/mc
"Riva del Garda",PM10,2023-04-26,10,3,µg/mc
"Riva del Garda",PM10,2023-04-26,11,3,µg/mc
"Riva del Garda",PM10,2023-04-26,12,3,µg/mc
"Riva del Garda",PM10,2023-04-26,13,5,µg/mc
"Riva del Garda",PM10,2023-04-26,14,8,µg/mc
"Riva del Garda",PM10,2023-04-26,15,8,µg/mc
"Riva del Garda",PM10,2023-04-26,16,7,µg/mc
"Riva del Garda",PM10,2023-04-26,17,8,µg/mc
"Riva del Garda",PM10,2023-04-26,18,9,µg/mc
"Riva del Garda",PM10,2023-04-26,19,10,µg/mc
"Riva del Garda",PM10,2023-04-26,20,10,µg/mc
"Riva del Garda",PM10,2023-04-26,21,10,µg/mc
"Riva del Garda",PM10,2023-04-26,22,10,µg/mc
"Riva del Garda",PM10,2023-04-26,23,11,µg/mc
"Riva del Garda",PM10,2023-04-26,24,10,µg/mc
"Riva del Garda",PM10,2023-04-27,1,10,µg/mc
"Riva del Garda",PM10,2023-04-27,2,11,µg/mc
"Riva del Garda",PM10,2023-04-27,3,11,µg/mc
"Riva del Garda",PM10,2023-04-27,4,11,µg/mc
"Riva del Garda",PM10,2023-04-27,5,11,µg/mc
"Riva del Garda",PM10,2023-04-27,6,11,µg/mc
"Riva del Garda",PM10,2023-04-27,7,11,µg/mc
"Riva del Garda",PM10,2023-04-27,8,11,µg/mc
"Riva del Garda",PM10,2023-04-27,9,12,µg/mc
"Riva del Garda",PM10,2023-04-27,10,10,µg/mc
"Riva del Garda",PM10,2023-04-27,11,9,µg/mc
"Riva del Garda",PM10,2023-04-27,12,7,µg/mc
"Riva del Garda",PM10,2023-04-27,13,7,µg/mc
"Riva del Garda",PM10,2023-04-27,14,9,µg/mc
"Riva del Garda",PM10,2023-04-27,15,9,µg/mc
"Riva del Garda",PM10,2023-04-27,16,10,µg/mc
"Riva del Garda",PM10,2023-04-27,17,11,µg/mc
"Riva del Garda",PM10,2023-04-27,18,13,µg/mc
"Riva del Garda",PM10,2023-04-27,19,13,µg/mc
"Riva del Garda",PM10,2023-04-27,20,14,µg/mc
"Riva del Garda",PM10,2023-04-27,21,16,µg/mc
"Riva del Garda",PM10,2023-04-27,22,13,µg/mc
"Riva del Garda",PM10,2023-04-27,23,14,µg/mc
"Riva del Garda",PM10,2023-04-27,24,14,µg/mc
"Riva del Garda",PM10,2023-04-28,1,14,µg/mc
"Riva del Garda",PM10,2023-04-28,2,14,µg/mc
"Riva del Garda",PM10,2023-04-28,3,14,µg/mc
"Riva del Garda",PM10,2023-04-28,4,14,µg/mc
"Riva del Garda",PM10,2023-04-28,5,14,µg/mc
"Riva del Garda",PM10,2023-04-28,6,15,µg/mc
"Riva del Garda",PM10,2023-04-28,7,17,µg/mc
"Riva del Garda",PM10,2023-04-28,8,15,µg/mc
"Riva del Garda",PM10,2023-04-28,9,14,µg/mc
"Riva del Garda",PM10,2023-04-28,10,14,µg/mc
"Riva del Garda",PM10,2023-04-28,11,13,µg/mc
"Riva del Garda",PM10,2023-04-28,12,14,µg/mc
"Riva del Garda",PM10,2023-04-28,13,12,µg/mc
"Riva del Garda",PM10,2023-04-28,14,16,µg/mc
"Riva del Garda",PM10,2023-04-28,15,15,µg/mc
"Riva del Garda",PM10,2023-04-28,16,17,µg/mc
"Riva del Garda",PM10,2023-04-28,17,20,µg/mc
"Riva del Garda",PM10,2023-04-28,18,21,µg/mc
"Riva del Garda",PM10,2023-04-28,19,22,µg/mc
"Riva del Garda",PM10,2023-04-28,20,21,µg/mc
"Riva del Garda",PM10,2023-04-28,21,20,µg/mc
"Riva del Garda",PM10,2023-04-28,22,20,µg/mc
"Riva del Garda",PM10,2023-04-28,23,19,µg/mc
"Riva del Garda",PM10,2023-04-28,24,20,µg/mc
"Riva del Garda",PM10,2023-04-29,1,21,µg/mc
"Riva del Garda",PM10,2023-04-29,2,22,µg/mc
"Riva del Garda",PM10,2023-04-29,3,21,µg/mc
"Riva del Garda",PM10,2023-04-29,4,22,µg/mc
"Riva del Garda",PM10,2023-04-29,5,22,µg/mc
"Riva del Garda",PM10,2023-04-29,6,24,µg/mc
"Riva del Garda",PM10,2023-04-29,7,24,µg/mc
"Riva del Garda",PM10,2023-04-29,8,23,µg/mc
"Riva del Garda",PM10,2023-04-29,9,23,µg/mc
"Riva del Garda",PM10,2023-04-29,10,25,µg/mc
"Riva del Garda",PM10,2023-04-29,11,25,µg/mc
"Riva del Garda",PM10,2023-04-29,12,25,µg/mc
"Riva del Garda",PM10,2023-04-29,13,27,µg/mc
"Riva del Garda",PM10,2023-04-29,14,24,µg/mc
"Riva del Garda",PM10,2023-04-29,15,26,µg/mc
"Riva del Garda",PM10,2023-04-29,16,31,µg/mc
"Riva del Garda",PM10,2023-04-29,17,30,µg/mc
"Riva del Garda",PM10,2023-04-29,18,30,µg/mc
"Riva del Garda",PM10,2023-04-29,19,30,µg/mc
"Riva del Garda",PM10,2023-04-29,20,33,µg/mc
"Riva del Garda",PM10,2023-04-29,21,37,µg/mc
"Riva del Garda",PM10,2023-04-29,22,36,µg/mc
"Riva del Garda",PM10,2023-04-29,23,34,µg/mc
"Riva del Garda",PM10,2023-04-29,24,36,µg/mc
"Riva del Garda",PM10,2023-04-30,1,37,µg/mc
"Riva del Garda",PM10,2023-04-30,2,40,µg/mc
"Riva del Garda",PM10,2023-04-30,3,39,µg/mc
"Riva del Garda",PM10,2023-04-30,4,40,µg/mc
"Riva del Garda",PM10,2023-04-30,5,38,µg/mc
"Riva del Garda",PM10,2023-04-30,6,37,µg/mc
"Riva del Garda",PM10,2023-04-30,7,34,µg/mc
"Riva del Garda",PM10,2023-04-30,8,30,µg/mc
"Riva del Garda",PM10,2023-04-30,9,30,µg/mc
"Riva del Garda",PM10,2023-04-30,10,32,µg/mc
"Riva del Garda",PM10,2023-04-30,11,20,µg/mc
"Riva del Garda",PM10,2023-04-30,12,19,µg/mc
"Riva del Garda",PM10,2023-04-30,13,23,µg/mc
"Riva del Garda",PM10,2023-04-30,14,18,µg/mc
"Riva del Garda",PM10,2023-04-30,15,17,µg/mc
"Riva del Garda",PM10,2023-04-30,16,16,µg/mc
"Riva del Garda",PM10,2023-04-30,17,11,µg/mc
"Riva del Garda",PM10,2023-04-30,18,11,µg/mc
"Riva del Garda",PM10,2023-04-30,19,8,µg/mc
"Riva del Garda",PM10,2023-04-30,20,9,µg/mc
"Riva del Garda",PM10,2023-04-30,21,9,µg/mc
"Riva del Garda",PM10,2023-04-30,22,8,µg/mc
"Riva del Garda",PM10,2023-04-30,23,8,µg/mc
"Riva del Garda",PM10,2023-04-30,24,8,µg/mc
"Riva del Garda",PM10,2023-05-01,1,8,µg/mc
"Riva del Garda",PM10,2023-05-01,2,6,µg/mc
"Riva del Garda",PM10,2023-05-01,3,5,µg/mc
"Riva del Garda",PM10,2023-05-01,4,6,µg/mc
"Riva del Garda",PM10,2023-05-01,5,6,µg/mc
"Riva del Garda",PM10,2023-05-01,6,6,µg/mc
"Riva del Garda",PM10,2023-05-01,7,6,µg/mc
"Riva del Garda",PM10,2023-05-01,8,7,µg/mc
"Riva del Garda",PM10,2023-05-01,9,6,µg/mc
"Riva del Garda",PM10,2023-05-01,10,5,µg/mc
"Riva del Garda",PM10,2023-05-01,11,6,µg/mc
"Riva del Garda",PM10,2023-05-01,12,7,µg/mc
"Riva del Garda",PM10,2023-05-01,13,8,µg/mc
"Riva del Garda",PM10,2023-05-01,14,9,µg/mc
"Riva del Garda",PM10,2023-05-01,15,8,µg/mc
"Riva del Garda",PM10,2023-05-01,16,9,µg/mc
"Riva del Garda",PM10,2023-05-01,17,11,µg/mc
"Riva del Garda",PM10,2023-05-01,18,11,µg/mc
"Riva del Garda",PM10,2023-05-01,19,12,µg/mc
"Riva del Garda",PM10,2023-05-01,20,14,µg/mc
"Riva del Garda",PM10,2023-05-01,21,14,µg/mc
"Riva del Garda",PM10,2023-05-01,22,13,µg/mc
"Riva del Garda",PM10,2023-05-01,23,15,µg/mc
"Riva del Garda",PM10,2023-05-01,24,15,µg/mc
"Riva del Garda",PM10,2023-05-02,1,14,µg/mc
"Riva del Garda",PM10,2023-05-02,2,13,µg/mc
"Riva del Garda",PM10,2023-05-02,3,13,µg/mc
"Riva del Garda",PM10,2023-05-02,4,11,µg/mc
"Riva del Garda",PM10,2023-05-02,5,10,µg/mc
"Riva del Garda",PM10,2023-05-02,6,10,µg/mc
"Riva del Garda",PM10,2023-05-02,7,9,µg/mc
"Riva del Garda",PM10,2023-05-02,8,8,µg/mc
"Riva del Garda",PM10,2023-05-02,9,8,µg/mc
"Riva del Garda",PM10,2023-05-02,10,7,µg/mc
"Riva del Garda",PM10,2023-05-02,11,5,µg/mc
"Riva del Garda",PM10,2023-05-02,12,4,µg/mc
"Riva del Garda",PM10,2023-05-02,13,3,µg/mc
"Riva del Garda",PM10,2023-05-02,14,5,µg/mc
"Riva del Garda",PM10,2023-05-02,15,6,µg/mc
"Riva del Garda",PM10,2023-05-02,16,6,µg/mc
"Riva del Garda",PM10,2023-05-02,17,5,µg/mc
"Riva del Garda",PM10,2023-05-02,18,7,µg/mc
"Riva del Garda",PM10,2023-05-02,19,9,µg/mc
"Riva del Garda",PM10,2023-05-02,20,10,µg/mc
"Riva del Garda",PM10,2023-05-02,21,9,µg/mc
"Riva del Garda",PM10,2023-05-02,22,10,µg/mc
"Riva del Garda",PM10,2023-05-02,23,9,µg/mc
"Riva del Garda",PM10,2023-05-02,24,8,µg/mc
"Riva del Garda",PM10,2023-05-03,1,8,µg/mc
"Riva del Garda",PM10,2023-05-03,2,9,µg/mc
"Riva del Garda",PM10,2023-05-03,3,9,µg/mc
"Riva del Garda",PM10,2023-05-03,4,8,µg/mc
"Riva del Garda",PM10,2023-05-03,5,8,µg/mc
"Riva del Garda",PM10,2023-05-03,6,9,µg/mc
"Riva del Garda",PM10,2023-05-03,7,10,µg/mc
"Riva del Garda",PM10,2023-05-03,8,9,µg/mc
"Riva del Garda",PM10,2023-05-03,9,8,µg/mc
"Riva del Garda",PM10,2023-05-03,10,7,µg/mc
"Riva del Garda",PM10,2023-05-03,11,9,µg/mc
"Riva del Garda",PM10,2023-05-03,12,11,µg/mc
"Riva del Garda",PM10,2023-05-03,13,11,µg/mc
"Riva del Garda",PM10,2023-05-03,14,8,µg/mc
"Riva del Garda",PM10,2023-05-03,15,8,µg/mc
"Riva del Garda",PM10,2023-05-03,16,9,µg/mc
"Riva del Garda",PM10,2023-05-03,17,9,µg/mc
"Riva del Garda",PM10,2023-05-03,18,9,µg/mc
"Riva del Garda",PM10,2023-05-03,19,8,µg/mc
"Riva del Garda",PM10,2023-05-03,20,8,µg/mc
"Riva del Garda",PM10,2023-05-03,21,8,µg/mc
"Riva del Garda",PM10,2023-05-03,22,9,µg/mc
"Riva del Garda",PM10,2023-05-03,23,9,µg/mc
"Riva del Garda",PM10,2023-05-03,24,9,µg/mc
"Riva del Garda",PM10,2023-05-04,1,9,µg/mc
"Riva del Garda",PM10,2023-05-04,2,8,µg/mc
"Riva del Garda",PM10,2023-05-04,3,7,µg/mc
"Riva del Garda",PM10,2023-05-04,4,7,µg/mc
"Riva del Garda",PM10,2023-05-04,5,8,µg/mc
"Riva del Garda",PM10,2023-05-04,6,7,µg/mc
"Riva del Garda",PM10,2023-05-04,7,8,µg/mc
"Riva del Garda",PM10,2023-05-04,8,8,µg/mc
"Riva del Garda",PM10,2023-05-04,9,7,µg/mc
"Riva del Garda",PM10,2023-05-04,10,5,µg/mc
"Riva del Garda",PM10,2023-05-04,11,5,µg/mc
"Riva del Garda",PM10,2023-05-04,12,6,µg/mc
"Riva del Garda",PM10,2023-05-04,13,9,µg/mc
"Riva del Garda",PM10,2023-05-04,14,11,µg/mc
"Riva del Garda",PM10,2023-05-04,15,14,µg/mc
"Riva del Garda",PM10,2023-05-04,16,15,µg/mc
"Riva del Garda",PM10,2023-05-04,17,14,µg/mc
"Riva del Garda",PM10,2023-05-04,18,13,µg/mc
"Riva del Garda",PM10,2023-05-04,19,13,µg/mc
"Riva del Garda",PM10,2023-05-04,20,14,µg/mc
"Riva del Garda",PM10,2023-05-04,21,14,µg/mc
"Riva del Garda",PM10,2023-05-04,22,14,µg/mc
"Riva del Garda",PM10,2023-05-04,23,17,µg/mc
"Riva del Garda",PM10,2023-05-04,24,17,µg/mc
"Riva del Garda",PM10,2023-05-05,1,16,µg/mc
"Riva del Garda",PM10,2023-05-05,2,17,µg/mc
"Riva del Garda",PM10,2023-05-05,3,17,µg/mc
"Riva del Garda",PM10,2023-05-05,4,16,µg/mc
"Riva del Garda",PM10,2023-05-05,5,18,µg/mc
"Riva del Garda",PM10,2023-05-05,6,18,µg/mc
"Riva del Garda",PM10,2023-05-05,7,19,µg/mc
"Riva del Garda",PM10,2023-05-05,8,17,µg/mc
"Riva del Garda",PM10,2023-05-05,9,16,µg/mc
"Riva del Garda",PM10,2023-05-05,10,15,µg/mc
"Riva del Garda",PM10,2023-05-05,11,17,µg/mc
"Riva del Garda",PM10,2023-05-05,12,17,µg/mc
"Riva del Garda",PM10,2023-05-05,13,19,µg/mc
"Riva del Garda",PM10,2023-05-05,14,21,µg/mc
"Riva del Garda",PM10,2023-05-05,15,21,µg/mc
"Riva del Garda",PM10,2023-05-05,16,22,µg/mc
"Riva del Garda",PM10,2023-05-05,17,21,µg/mc
"Riva del Garda",PM10,2023-05-05,18,22,µg/mc
"Riva del Garda",PM10,2023-05-05,19,23,µg/mc
"Riva del Garda",PM10,2023-05-05,20,22,µg/mc
"Riva del Garda",PM10,2023-05-05,21,22,µg/mc
"Riva del Garda",PM10,2023-05-05,22,23,µg/mc
"Riva del Garda",PM10,2023-05-05,23,22,µg/mc
"Riva del Garda",PM10,2023-05-05,24,25,µg/mc
"Riva del Garda",PM10,2023-05-06,1,27,µg/mc
"Riva del Garda",PM10,2023-05-06,2,25,µg/mc
"Riva del Garda",PM10,2023-05-06,3,24,µg/mc
"Riva del Garda",PM10,2023-05-06,4,26,µg/mc
"Riva del Garda",PM10,2023-05-06,5,25,µg/mc
"Riva del Garda",PM10,2023-05-06,6,24,µg/mc
"Riva del Garda",PM10,2023-05-06,7,24,µg/mc
"Riva del Garda",PM10,2023-05-06,8,21,µg/mc
"Riva del Garda",PM10,2023-05-06,9,19,µg/mc
"Riva del Garda",PM10,2023-05-06,10,19,µg/mc
"Riva del Garda",PM10,2023-05-06,11,23,µg/mc
"Riva del Garda",PM10,2023-05-06,12,26,µg/mc
"Riva del Garda",PM10,2023-05-06,13,29,µg/mc
"Riva del Garda",PM10,2023-05-06,14,32,µg/mc
"Riva del Garda",PM10,2023-05-06,15,34,µg/mc
"Riva del Garda",PM10,2023-05-06,16,30,µg/mc
"Riva del Garda",PM10,2023-05-06,17,29,µg/mc
"Riva del Garda",PM10,2023-05-06,18,25,µg/mc
"Riva del Garda",PM10,2023-05-06,19,35,µg/mc
"Riva del Garda",PM10,2023-05-06,20,20,µg/mc
"Riva del Garda",PM10,2023-05-06,21,23,µg/mc
"Riva del Garda",PM10,2023-05-06,22,24,µg/mc
"Riva del Garda",PM10,2023-05-06,23,26,µg/mc
"Riva del Garda",PM10,2023-05-06,24,22,µg/mc
"Riva del Garda",PM10,2023-05-07,1,20,µg/mc
"Riva del Garda",PM10,2023-05-07,2,19,µg/mc
"Riva del Garda",PM10,2023-05-07,3,21,µg/mc
"Riva del Garda",PM10,2023-05-07,4,21,µg/mc
"Riva del Garda",PM10,2023-05-07,5,17,µg/mc
"Riva del Garda",PM10,2023-05-07,6,16,µg/mc
"Riva del Garda",PM10,2023-05-07,7,17,µg/mc
"Riva del Garda",PM10,2023-05-07,8,15,µg/mc
"Riva del Garda",PM10,2023-05-07,9,14,µg/mc
"Riva del Garda",PM10,2023-05-07,10,13,µg/mc
"Riva del Garda",PM10,2023-05-07,11,13,µg/mc
"Riva del Garda",PM10,2023-05-07,12,12,µg/mc
"Riva del Garda",PM10,2023-05-07,13,12,µg/mc
"Riva del Garda",PM10,2023-05-07,14,16,µg/mc
"Riva del Garda",PM10,2023-05-07,15,20,µg/mc
"Riva del Garda",PM10,2023-05-07,16,21,µg/mc
"Riva del Garda",PM10,2023-05-07,17,20,µg/mc
"Riva del Garda",PM10,2023-05-07,18,20,µg/mc
"Riva del Garda",PM10,2023-05-07,19,19,µg/mc
"Riva del Garda",PM10,2023-05-07,20,18,µg/mc
"Riva del Garda",PM10,2023-05-07,21,15,µg/mc
"Riva del Garda",PM10,2023-05-07,22,12,µg/mc
"Riva del Garda",PM10,2023-05-07,23,11,µg/mc
"Riva del Garda",PM10,2023-05-07,24,13,µg/mc
"Riva del Garda",PM10,2023-05-08,1,13,µg/mc
"Riva del Garda",PM10,2023-05-08,2,12,µg/mc
"Riva del Garda",PM10,2023-05-08,3,10,µg/mc
"Riva del Garda",PM10,2023-05-08,4,10,µg/mc
"Riva del Garda",PM10,2023-05-08,5,11,µg/mc
"Riva del Garda",PM10,2023-05-08,6,10,µg/mc
"Riva del Garda",PM10,2023-05-08,7,10,µg/mc
"Riva del Garda",PM10,2023-05-08,8,12,µg/mc
"Riva del Garda",PM10,2023-05-08,9,12,µg/mc
"Riva del Garda",PM10,2023-05-08,10,12,µg/mc
"Riva del Garda",PM10,2023-05-08,11,13,µg/mc
"Riva del Garda",PM10,2023-05-08,12,14,µg/mc
"Riva del Garda",PM10,2023-05-08,13,14,µg/mc
"Riva del Garda",PM10,2023-05-08,14,17,µg/mc
"Riva del Garda",PM10,2023-05-08,15,17,µg/mc
"Riva del Garda",PM10,2023-05-08,16,13,µg/mc
"Riva del Garda",PM10,2023-05-08,17,12,µg/mc
"Riva del Garda",PM10,2023-05-08,18,13,µg/mc
"Riva del Garda",PM10,2023-05-08,19,14,µg/mc
"Riva del Garda",PM10,2023-05-08,20,13,µg/mc
"Riva del Garda",PM10,2023-05-08,21,14,µg/mc
"Riva del Garda",PM10,2023-05-08,22,15,µg/mc
"Riva del Garda",PM10,2023-05-08,23,18,µg/mc
"Riva del Garda",PM10,2023-05-08,24,19,µg/mc
"Riva del Garda",PM10,2023-05-09,1,21,µg/mc
"Riva del Garda",PM10,2023-05-09,2,17,µg/mc
"Riva del Garda",PM10,2023-05-09,3,12,µg/mc
"Riva del Garda",PM10,2023-05-09,4,13,µg/mc
"Riva del Garda",PM10,2023-05-09,5,15,µg/mc
"Riva del Garda",PM10,2023-05-09,6,17,µg/mc
"Riva del Garda",PM10,2023-05-09,7,15,µg/mc
"Riva del Garda",PM10,2023-05-09,8,14,µg/mc
"Riva del Garda",PM10,2023-05-09,9,12,µg/mc
"Riva del Garda",PM10,2023-05-09,10,13,µg/mc
"Riva del Garda",PM10,2023-05-09,11,15,µg/mc
"Riva del Garda",PM10,2023-05-09,12,19,µg/mc
"Riva del Garda",PM10,2023-05-09,13,18,µg/mc
"Riva del Garda",PM10,2023-05-09,14,16,µg/mc
"Riva del Garda",PM10,2023-05-09,15,13,µg/mc
"Riva del Garda",PM10,2023-05-09,16,12,µg/mc
"Riva del Garda",PM10,2023-05-09,17,13,µg/mc
"Riva del Garda",PM10,2023-05-09,18,14,µg/mc
"Riva del Garda",PM10,2023-05-09,19,14,µg/mc
"Riva del Garda",PM10,2023-05-09,20,11,µg/mc
"Riva del Garda",PM10,2023-05-09,21,13,µg/mc
"Riva del Garda",PM10,2023-05-09,22,14,µg/mc
"Riva del Garda",PM10,2023-05-09,23,13,µg/mc
"Riva del Garda",PM10,2023-05-09,24,11,µg/mc
"Riva del Garda",PM10,2023-05-10,1,13,µg/mc
"Riva del Garda",PM10,2023-05-10,2,15,µg/mc
"Riva del Garda",PM10,2023-05-10,3,16,µg/mc
"Riva del Garda",PM10,2023-05-10,4,10,µg/mc
"Riva del Garda",PM10,2023-05-10,5,9,µg/mc
"Riva del Garda",PM10,2023-05-10,6,7,µg/mc
"Riva del Garda",PM10,2023-05-10,7,6,µg/mc
"Riva del Garda",PM10,2023-05-10,8,6,µg/mc
"Riva del Garda",PM10,2023-05-10,9,7,µg/mc
"Riva del Garda",PM10,2023-05-10,10,9,µg/mc
"Riva del Garda",PM10,2023-05-10,11,10,µg/mc
"Riva del Garda",PM10,2023-05-10,12,8,µg/mc
"Riva del Garda",PM10,2023-05-10,13,6,µg/mc
"Riva del Garda",PM10,2023-05-10,14,6,µg/mc
"Riva del Garda",PM10,2023-05-10,15,6,µg/mc
"Riva del Garda",PM10,2023-05-10,16,5,µg/mc
"Riva del Garda",PM10,2023-05-10,17,4,µg/mc
"Riva del Garda",PM10,2023-05-10,18,4,µg/mc
"Riva del Garda",PM10,2023-05-10,19,5,µg/mc
"Riva del Garda",PM10,2023-05-10,20,5,µg/mc
"Riva del Garda",PM10,2023-05-10,21,5,µg/mc
"Riva del Garda",PM10,2023-05-10,22,5,µg/mc
"Riva del Garda",PM10,2023-05-10,23,5,µg/mc
"Riva del Garda",PM10,2023-05-10,24,4,µg/mc
"Riva del Garda",PM10,2023-05-11,1,4,µg/mc
"Riva del Garda",PM10,2023-05-11,2,5,µg/mc
"Riva del Garda",PM10,2023-05-11,3,5,µg/mc
"Riva del Garda",PM10,2023-05-11,4,4,µg/mc
"Riva del Garda",PM10,2023-05-11,5,5,µg/mc
"Riva del Garda",PM10,2023-05-11,6,4,µg/mc
"Riva del Garda",PM10,2023-05-11,7,5,µg/mc
"Riva del Garda",PM10,2023-05-11,8,5,µg/mc
"Riva del Garda",PM10,2023-05-11,9,3,µg/mc
"Riva del Garda",PM10,2023-05-11,10,3,µg/mc
"Riva del Garda",PM10,2023-05-11,11,3,µg/mc
"Riva del Garda",PM10,2023-05-11,12,3,µg/mc
"Riva del Garda",PM10,2023-05-11,13,2,µg/mc
"Riva del Garda",PM10,2023-05-11,14,2,µg/mc
"Riva del Garda",PM10,2023-05-11,15,3,µg/mc
"Riva del Garda",PM10,2023-05-11,16,3,µg/mc
"Riva del Garda",PM10,2023-05-11,17,2,µg/mc
"Riva del Garda",PM10,2023-05-11,18,2,µg/mc
"Riva del Garda",PM10,2023-05-11,19,2,µg/mc
"Riva del Garda",PM10,2023-05-11,20,3,µg/mc
"Riva del Garda",PM10,2023-05-11,21,3,µg/mc
"Riva del Garda",PM10,2023-05-11,22,3,µg/mc
"Riva del Garda",PM10,2023-05-11,23,4,µg/mc
"Riva del Garda",PM10,2023-05-11,24,3,µg/mc
"Riva del Garda",PM10,2023-05-12,1,4,µg/mc
"Riva del Garda",PM10,2023-05-12,2,4,µg/mc
"Riva del Garda",PM10,2023-05-12,3,5,µg/mc
"Riva del Garda",PM10,2023-05-12,4,4,µg/mc
"Riva del Garda",PM10,2023-05-12,5,4,µg/mc
"Riva del Garda",PM10,2023-05-12,6,4,µg/mc
"Riva del Garda",PM10,2023-05-12,7,4,µg/mc
"Riva del Garda",PM10,2023-05-12,8,4,µg/mc
"Riva del Garda",PM10,2023-05-12,9,4,µg/mc
"Riva del Garda",PM10,2023-05-12,10,7,µg/mc
"Riva del Garda",PM10,2023-05-12,11,3,µg/mc
"Riva del Garda",PM10,2023-05-12,12,2,µg/mc
"Riva del Garda",PM10,2023-05-12,13,3,µg/mc
"Riva del Garda",PM10,2023-05-12,14,4,µg/mc
"Riva del Garda",PM10,2023-05-12,15,4,µg/mc
"Riva del Garda",PM10,2023-05-12,16,4,µg/mc
"Riva del Garda",PM10,2023-05-12,17,5,µg/mc
"Riva del Garda",PM10,2023-05-12,18,7,µg/mc
"Riva del Garda",PM10,2023-05-12,19,6,µg/mc
"Riva del Garda",PM10,2023-05-12,20,7,µg/mc
"Riva del Garda",PM10,2023-05-12,21,7,µg/mc
"Riva del Garda",PM10,2023-05-12,22,5,µg/mc
"Riva del Garda",PM10,2023-05-12,23,5,µg/mc
"Riva del Garda",PM10,2023-05-12,24,6,µg/mc
"Riva del Garda",PM10,2023-05-13,1,6,µg/mc
"Riva del Garda",PM10,2023-05-13,2,6,µg/mc
"Riva del Garda",PM10,2023-05-13,3,6,µg/mc
"Riva del Garda",PM10,2023-05-13,4,7,µg/mc
"Riva del Garda",PM10,2023-05-13,5,7,µg/mc
"Riva del Garda",PM10,2023-05-13,6,7,µg/mc
"Riva del Garda",PM10,2023-05-13,7,7,µg/mc
"Riva del Garda",PM10,2023-05-13,8,7,µg/mc
"Riva del Garda",PM10,2023-05-13,9,6,µg/mc
"Riva del Garda",PM10,2023-05-13,10,6,µg/mc
"Riva del Garda",PM10,2023-05-13,11,5,µg/mc
"Riva del Garda",PM10,2023-05-13,12,3,µg/mc
"Riva del Garda",PM10,2023-05-13,13,4,µg/mc
"Riva del Garda",PM10,2023-05-13,14,4,µg/mc
"Riva del Garda",PM10,2023-05-13,15,4,µg/mc
"Riva del Garda",PM10,2023-05-13,16,5,µg/mc
"Riva del Garda",PM10,2023-05-13,17,6,µg/mc
"Riva del Garda",PM10,2023-05-13,18,6,µg/mc
"Riva del Garda",PM10,2023-05-13,19,7,µg/mc
"Riva del Garda",PM10,2023-05-13,20,9,µg/mc
"Riva del Garda",PM10,2023-05-13,21,11,µg/mc
"Riva del Garda",PM10,2023-05-13,22,10,µg/mc
"Riva del Garda",PM10,2023-05-13,23,9,µg/mc
"Riva del Garda",PM10,2023-05-13,24,9,µg/mc
"Riva del Garda",PM10,2023-05-14,1,9,µg/mc
"Riva del Garda",PM10,2023-05-14,2,9,µg/mc
"Riva del Garda",PM10,2023-05-14,3,9,µg/mc
"Riva del Garda",PM10,2023-05-14,4,8,µg/mc
"Riva del Garda",PM10,2023-05-14,5,8,µg/mc
"Riva del Garda",PM10,2023-05-14,6,8,µg/mc
"Riva del Garda",PM10,2023-05-14,7,7,µg/mc
"Riva del Garda",PM10,2023-05-14,8,6,µg/mc
"Riva del Garda",PM10,2023-05-14,9,7,µg/mc
"Riva del Garda",PM10,2023-05-14,10,6,µg/mc
"Riva del Garda",PM10,2023-05-14,11,5,µg/mc
"Riva del Garda",PM10,2023-05-14,12,7,µg/mc
"Riva del Garda",PM10,2023-05-14,13,8,µg/mc
"Riva del Garda",PM10,2023-05-14,14,11,µg/mc
"Riva del Garda",PM10,2023-05-14,15,9,µg/mc
"Riva del Garda",PM10,2023-05-14,16,8,µg/mc
"Riva del Garda",PM10,2023-05-14,17,7,µg/mc
"Riva del Garda",PM10,2023-05-14,18,8,µg/mc
"Riva del Garda",PM10,2023-05-14,19,9,µg/mc
"Riva del Garda",PM10,2023-05-14,20,8,µg/mc
"Riva del Garda",PM10,2023-05-14,21,5,µg/mc
"Riva del Garda",PM10,2023-05-14,22,8,µg/mc
"Riva del Garda",PM10,2023-05-14,23,14,µg/mc
"Riva del Garda",PM10,2023-05-14,24,16,µg/mc
"Riva del Garda",PM10,2023-05-15,1,17,µg/mc
"Riva del Garda",PM10,2023-05-15,2,13,µg/mc
"Riva del Garda",PM10,2023-05-15,3,11,µg/mc
"Riva del Garda",PM10,2023-05-15,4,10,µg/mc
"Riva del Garda",PM10,2023-05-15,5,9,µg/mc
"Riva del Garda",PM10,2023-05-15,6,9,µg/mc
"Riva del Garda",PM10,2023-05-15,7,7,µg/mc
"Riva del Garda",PM10,2023-05-15,8,5,µg/mc
"Riva del Garda",PM10,2023-05-15,9,5,µg/mc
