Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2023-03-19,14,34,µg/mc
"Riva del Garda",PM10,2023-03-19,15,28,µg/mc
"Riva del Garda",PM10,2023-03-19,16,28,µg/mc
"Riva del Garda",PM10,2023-03-19,17,31,µg/mc
"Riva del Garda",PM10,2023-03-19,18,35,µg/mc
"Riva del Garda",PM10,2023-03-19,19,35,µg/mc
"Riva del Garda",PM10,2023-03-19,20,35,µg/mc
"Riva del Garda",PM10,2023-03-19,21,36,µg/mc
"Riva del Garda",PM10,2023-03-19,22,38,µg/mc
"Riva del Garda",PM10,2023-03-19,23,39,µg/mc
"Riva del Garda",PM10,2023-03-19,24,39,µg/mc
"Riva del Garda",PM10,2023-03-20,1,38,µg/mc
"Riva del Garda",PM10,2023-03-20,2,38,µg/mc
"Riva del Garda",PM10,2023-03-20,3,38,µg/mc
"Riva del Garda",PM10,2023-03-20,4,39,µg/mc
"Riva del Garda",PM10,2023-03-20,5,39,µg/mc
"Riva del Garda",PM10,2023-03-20,6,37,µg/mc
"Riva del Garda",PM10,2023-03-20,7,39,µg/mc
"Riva del Garda",PM10,2023-03-20,8,42,µg/mc
"Riva del Garda",PM10,2023-03-20,9,44,µg/mc
"Riva del Garda",PM10,2023-03-20,10,43,µg/mc
"Riva del Garda",PM10,2023-03-20,11,45,µg/mc
"Riva del Garda",PM10,2023-03-20,12,42,µg/mc
"Riva del Garda",PM10,2023-03-20,13,42,µg/mc
"Riva del Garda",PM10,2023-03-20,14,42,µg/mc
"Riva del Garda",PM10,2023-03-20,15,39,µg/mc
"Riva del Garda",PM10,2023-03-20,16,42,µg/mc
"Riva del Garda",PM10,2023-03-20,17,50,µg/mc
"Riva del Garda",PM10,2023-03-20,18,57,µg/mc
"Riva del Garda",PM10,2023-03-20,19,54,µg/mc
"Riva del Garda",PM10,2023-03-20,20,58,µg/mc
"Riva del Garda",PM10,2023-03-20,21,65,µg/mc
"Riva del Garda",PM10,2023-03-20,22,63,µg/mc
"Riva del Garda",PM10,2023-03-20,23,66,µg/mc
"Riva del Garda",PM10,2023-03-20,24,68,µg/mc
"Riva del Garda",PM10,2023-03-21,1,63,µg/mc
"Riva del Garda",PM10,2023-03-21,2,61,µg/mc
"Riva del Garda",PM10,2023-03-21,3,59,µg/mc
"Riva del Garda",PM10,2023-03-21,4,58,µg/mc
"Riva del Garda",PM10,2023-03-21,5,56,µg/mc
"Riva del Garda",PM10,2023-03-21,6,53,µg/mc
"Riva del Garda",PM10,2023-03-21,7,51,µg/mc
"Riva del Garda",PM10,2023-03-21,8,49,µg/mc
"Riva del Garda",PM10,2023-03-21,9,43,µg/mc
"Riva del Garda",PM10,2023-03-21,10,37,µg/mc
"Riva del Garda",PM10,2023-03-21,11,33,µg/mc
"Riva del Garda",PM10,2023-03-21,12,29,µg/mc
"Riva del Garda",PM10,2023-03-21,13,37,µg/mc
"Riva del Garda",PM10,2023-03-21,14,35,µg/mc
"Riva del Garda",PM10,2023-03-21,15,43,µg/mc
"Riva del Garda",PM10,2023-03-21,16,51,µg/mc
"Riva del Garda",PM10,2023-03-21,17,51,µg/mc
"Riva del Garda",PM10,2023-03-21,18,50,µg/mc
"Riva del Garda",PM10,2023-03-21,19,49,µg/mc
"Riva del Garda",PM10,2023-03-21,20,53,µg/mc
"Riva del Garda",PM10,2023-03-21,21,55,µg/mc
"Riva del Garda",PM10,2023-03-21,22,59,µg/mc
"Riva del Garda",PM10,2023-03-21,23,56,µg/mc
"Riva del Garda",PM10,2023-03-21,24,51,µg/mc
"Riva del Garda",PM10,2023-03-22,1,49,µg/mc
"Riva del Garda",PM10,2023-03-22,2,43,µg/mc
"Riva del Garda",PM10,2023-03-22,3,42,µg/mc
"Riva del Garda",PM10,2023-03-22,4,42,µg/mc
"Riva del Garda",PM10,2023-03-22,5,42,µg/mc
"Riva del Garda",PM10,2023-03-22,6,44,µg/mc
"Riva del Garda",PM10,2023-03-22,7,46,µg/mc
"Riva del Garda",PM10,2023-03-22,8,45,µg/mc
"Riva del Garda",PM10,2023-03-22,9,42,µg/mc
"Riva del Garda",PM10,2023-03-22,10,38,µg/mc
"Riva del Garda",PM10,2023-03-22,11,35,µg/mc
"Riva del Garda",PM10,2023-03-22,12,38,µg/mc
"Riva del Garda",PM10,2023-03-22,13,48,µg/mc
"Riva del Garda",PM10,2023-03-22,14,54,µg/mc
"Riva del Garda",PM10,2023-03-22,15,57,µg/mc
"Riva del Garda",PM10,2023-03-22,16,57,µg/mc
"Riva del Garda",PM10,2023-03-22,17,55,µg/mc
"Riva del Garda",PM10,2023-03-22,18,50,µg/mc
"Riva del Garda",PM10,2023-03-22,19,49,µg/mc
"Riva del Garda",PM10,2023-03-22,20,49,µg/mc
"Riva del Garda",PM10,2023-03-22,21,48,µg/mc
"Riva del Garda",PM10,2023-03-22,22,47,µg/mc
"Riva del Garda",PM10,2023-03-22,23,43,µg/mc
"Riva del Garda",PM10,2023-03-22,24,44,µg/mc
"Riva del Garda",PM10,2023-03-23,1,44,µg/mc
"Riva del Garda",PM10,2023-03-23,2,44,µg/mc
"Riva del Garda",PM10,2023-03-23,3,45,µg/mc
"Riva del Garda",PM10,2023-03-23,4,45,µg/mc
"Riva del Garda",PM10,2023-03-23,5,45,µg/mc
"Riva del Garda",PM10,2023-03-23,6,46,µg/mc
"Riva del Garda",PM10,2023-03-23,7,46,µg/mc
"Riva del Garda",PM10,2023-03-23,8,45,µg/mc
"Riva del Garda",PM10,2023-03-23,9,43,µg/mc
"Riva del Garda",PM10,2023-03-23,10,42,µg/mc
"Riva del Garda",PM10,2023-03-23,11,41,µg/mc
"Riva del Garda",PM10,2023-03-23,12,44,µg/mc
"Riva del Garda",PM10,2023-03-23,13,47,µg/mc
"Riva del Garda",PM10,2023-03-23,14,48,µg/mc
"Riva del Garda",PM10,2023-03-23,15,53,µg/mc
"Riva del Garda",PM10,2023-03-23,16,49,µg/mc
"Riva del Garda",PM10,2023-03-23,17,39,µg/mc
"Riva del Garda",PM10,2023-03-23,18,34,µg/mc
"Riva del Garda",PM10,2023-03-23,19,30,µg/mc
"Riva del Garda",PM10,2023-03-23,20,34,µg/mc
"Riva del Garda",PM10,2023-03-23,21,34,µg/mc
"Riva del Garda",PM10,2023-03-23,22,36,µg/mc
"Riva del Garda",PM10,2023-03-23,23,35,µg/mc
"Riva del Garda",PM10,2023-03-23,24,37,µg/mc
"Riva del Garda",PM10,2023-03-24,1,36,µg/mc
"Riva del Garda",PM10,2023-03-24,2,33,µg/mc
"Riva del Garda",PM10,2023-03-24,3,32,µg/mc
"Riva del Garda",PM10,2023-03-24,4,32,µg/mc
"Riva del Garda",PM10,2023-03-24,5,32,µg/mc
"Riva del Garda",PM10,2023-03-24,6,33,µg/mc
"Riva del Garda",PM10,2023-03-24,7,33,µg/mc
"Riva del Garda",PM10,2023-03-24,8,34,µg/mc
"Riva del Garda",PM10,2023-03-24,9,33,µg/mc
"Riva del Garda",PM10,2023-03-24,10,33,µg/mc
"Riva del Garda",PM10,2023-03-24,11,35,µg/mc
"Riva del Garda",PM10,2023-03-24,12,40,µg/mc
"Riva del Garda",PM10,2023-03-24,13,48,µg/mc
"Riva del Garda",PM10,2023-03-24,14,49,µg/mc
"Riva del Garda",PM10,2023-03-24,15,47,µg/mc
"Riva del Garda",PM10,2023-03-24,16,32,µg/mc
"Riva del Garda",PM10,2023-03-24,17,15,µg/mc
"Riva del Garda",PM10,2023-03-24,18,12,µg/mc
"Riva del Garda",PM10,2023-03-24,19,11,µg/mc
"Riva del Garda",PM10,2023-03-24,20,10,µg/mc
"Riva del Garda",PM10,2023-03-24,21,10,µg/mc
"Riva del Garda",PM10,2023-03-24,22,10,µg/mc
"Riva del Garda",PM10,2023-03-24,23,9,µg/mc
"Riva del Garda",PM10,2023-03-24,24,12,µg/mc
"Riva del Garda",PM10,2023-03-25,1,14,µg/mc
"Riva del Garda",PM10,2023-03-25,2,16,µg/mc
"Riva del Garda",PM10,2023-03-25,3,15,µg/mc
"Riva del Garda",PM10,2023-03-25,4,14,µg/mc
"Riva del Garda",PM10,2023-03-25,5,14,µg/mc
"Riva del Garda",PM10,2023-03-25,6,14,µg/mc
"Riva del Garda",PM10,2023-03-25,7,15,µg/mc
"Riva del Garda",PM10,2023-03-25,8,16,µg/mc
"Riva del Garda",PM10,2023-03-25,9,15,µg/mc
"Riva del Garda",PM10,2023-03-25,10,13,µg/mc
"Riva del Garda",PM10,2023-03-25,11,12,µg/mc
"Riva del Garda",PM10,2023-03-25,12,10,µg/mc
"Riva del Garda",PM10,2023-03-25,13,11,µg/mc
"Riva del Garda",PM10,2023-03-25,14,11,µg/mc
"Riva del Garda",PM10,2023-03-25,15,9,µg/mc
"Riva del Garda",PM10,2023-03-25,16,10,µg/mc
"Riva del Garda",PM10,2023-03-25,17,9,µg/mc
"Riva del Garda",PM10,2023-03-25,18,9,µg/mc
"Riva del Garda",PM10,2023-03-25,19,12,µg/mc
"Riva del Garda",PM10,2023-03-25,20,16,µg/mc
"Riva del Garda",PM10,2023-03-25,21,22,µg/mc
"Riva del Garda",PM10,2023-03-25,22,14,µg/mc
"Riva del Garda",PM10,2023-03-25,23,13,µg/mc
"Riva del Garda",PM10,2023-03-25,24,14,µg/mc
"Riva del Garda",PM10,2023-03-26,1,12,µg/mc
"Riva del Garda",PM10,2023-03-26,2,12,µg/mc
"Riva del Garda",PM10,2023-03-26,3,11,µg/mc
"Riva del Garda",PM10,2023-03-26,4,10,µg/mc
"Riva del Garda",PM10,2023-03-26,5,9,µg/mc
"Riva del Garda",PM10,2023-03-26,6,8,µg/mc
"Riva del Garda",PM10,2023-03-26,7,8,µg/mc
"Riva del Garda",PM10,2023-03-26,8,9,µg/mc
"Riva del Garda",PM10,2023-03-26,9,8,µg/mc
"Riva del Garda",PM10,2023-03-26,10,6,µg/mc
"Riva del Garda",PM10,2023-03-26,11,4,µg/mc
"Riva del Garda",PM10,2023-03-26,12,6,µg/mc
"Riva del Garda",PM10,2023-03-26,13,14,µg/mc
"Riva del Garda",PM10,2023-03-26,14,21,µg/mc
"Riva del Garda",PM10,2023-03-26,15,19,µg/mc
"Riva del Garda",PM10,2023-03-26,16,19,µg/mc
"Riva del Garda",PM10,2023-03-26,17,25,µg/mc
"Riva del Garda",PM10,2023-03-26,18,29,µg/mc
"Riva del Garda",PM10,2023-03-26,19,31,µg/mc
"Riva del Garda",PM10,2023-03-26,20,27,µg/mc
"Riva del Garda",PM10,2023-03-26,21,25,µg/mc
"Riva del Garda",PM10,2023-03-26,22,22,µg/mc
"Riva del Garda",PM10,2023-03-26,23,22,µg/mc
"Riva del Garda",PM10,2023-03-26,24,15,µg/mc
"Riva del Garda",PM10,2023-03-27,1,13,µg/mc
"Riva del Garda",PM10,2023-03-27,2,17,µg/mc
"Riva del Garda",PM10,2023-03-27,3,16,µg/mc
"Riva del Garda",PM10,2023-03-27,4,15,µg/mc
"Riva del Garda",PM10,2023-03-27,5,12,µg/mc
"Riva del Garda",PM10,2023-03-27,6,11,µg/mc
"Riva del Garda",PM10,2023-03-27,7,10,µg/mc
"Riva del Garda",PM10,2023-03-27,8,9,µg/mc
"Riva del Garda",PM10,2023-03-27,9,7,µg/mc
"Riva del Garda",PM10,2023-03-27,10,5,µg/mc
"Riva del Garda",PM10,2023-03-27,11,3,µg/mc
"Riva del Garda",PM10,2023-03-27,12,2,µg/mc
"Riva del Garda",PM10,2023-03-27,13,2,µg/mc
"Riva del Garda",PM10,2023-03-27,14,2,µg/mc
"Riva del Garda",PM10,2023-03-27,15,3,µg/mc
"Riva del Garda",PM10,2023-03-27,16,3,µg/mc
"Riva del Garda",PM10,2023-03-27,17,3,µg/mc
"Riva del Garda",PM10,2023-03-27,18,4,µg/mc
"Riva del Garda",PM10,2023-03-27,19,3,µg/mc
"Riva del Garda",PM10,2023-03-27,20,4,µg/mc
"Riva del Garda",PM10,2023-03-27,21,4,µg/mc
"Riva del Garda",PM10,2023-03-27,22,4,µg/mc
"Riva del Garda",PM10,2023-03-27,23,4,µg/mc
"Riva del Garda",PM10,2023-03-27,24,4,µg/mc
"Riva del Garda",PM10,2023-03-28,1,4,µg/mc
"Riva del Garda",PM10,2023-03-28,2,5,µg/mc
"Riva del Garda",PM10,2023-03-28,3,4,µg/mc
"Riva del Garda",PM10,2023-03-28,4,4,µg/mc
"Riva del Garda",PM10,2023-03-28,5,4,µg/mc
"Riva del Garda",PM10,2023-03-28,6,7,µg/mc
"Riva del Garda",PM10,2023-03-28,7,6,µg/mc
"Riva del Garda",PM10,2023-03-28,8,7,µg/mc
"Riva del Garda",PM10,2023-03-28,9,6,µg/mc
"Riva del Garda",PM10,2023-03-28,10,3,µg/mc
"Riva del Garda",PM10,2023-03-28,11,3,µg/mc
"Riva del Garda",PM10,2023-03-28,12,3,µg/mc
"Riva del Garda",PM10,2023-03-28,13,3,µg/mc
"Riva del Garda",PM10,2023-03-28,14,3,µg/mc
"Riva del Garda",PM10,2023-03-28,15,5,µg/mc
"Riva del Garda",PM10,2023-03-28,16,7,µg/mc
"Riva del Garda",PM10,2023-03-28,17,9,µg/mc
"Riva del Garda",PM10,2023-03-28,18,9,µg/mc
"Riva del Garda",PM10,2023-03-28,19,11,µg/mc
"Riva del Garda",PM10,2023-03-28,20,14,µg/mc
"Riva del Garda",PM10,2023-03-28,21,18,µg/mc
"Riva del Garda",PM10,2023-03-28,22,19,µg/mc
"Riva del Garda",PM10,2023-03-28,23,19,µg/mc
"Riva del Garda",PM10,2023-03-28,24,18,µg/mc
"Riva del Garda",PM10,2023-03-29,1,17,µg/mc
"Riva del Garda",PM10,2023-03-29,2,17,µg/mc
"Riva del Garda",PM10,2023-03-29,3,17,µg/mc
"Riva del Garda",PM10,2023-03-29,4,15,µg/mc
"Riva del Garda",PM10,2023-03-29,5,13,µg/mc
"Riva del Garda",PM10,2023-03-29,6,13,µg/mc
"Riva del Garda",PM10,2023-03-29,7,18,µg/mc
"Riva del Garda",PM10,2023-03-29,8,27,µg/mc
"Riva del Garda",PM10,2023-03-29,9,15,µg/mc
"Riva del Garda",PM10,2023-03-29,10,12,µg/mc
"Riva del Garda",PM10,2023-03-29,11,10,µg/mc
"Riva del Garda",PM10,2023-03-29,12,16,µg/mc
"Riva del Garda",PM10,2023-03-29,13,15,µg/mc
"Riva del Garda",PM10,2023-03-29,14,24,µg/mc
"Riva del Garda",PM10,2023-03-29,15,25,µg/mc
"Riva del Garda",PM10,2023-03-29,16,28,µg/mc
"Riva del Garda",PM10,2023-03-29,17,31,µg/mc
"Riva del Garda",PM10,2023-03-29,18,32,µg/mc
"Riva del Garda",PM10,2023-03-29,19,31,µg/mc
"Riva del Garda",PM10,2023-03-29,20,31,µg/mc
"Riva del Garda",PM10,2023-03-29,21,32,µg/mc
"Riva del Garda",PM10,2023-03-29,22,30,µg/mc
"Riva del Garda",PM10,2023-03-29,23,31,µg/mc
"Riva del Garda",PM10,2023-03-29,24,30,µg/mc
"Riva del Garda",PM10,2023-03-30,1,29,µg/mc
"Riva del Garda",PM10,2023-03-30,2,27,µg/mc
"Riva del Garda",PM10,2023-03-30,3,26,µg/mc
"Riva del Garda",PM10,2023-03-30,4,26,µg/mc
"Riva del Garda",PM10,2023-03-30,5,26,µg/mc
"Riva del Garda",PM10,2023-03-30,6,26,µg/mc
"Riva del Garda",PM10,2023-03-30,7,29,µg/mc
"Riva del Garda",PM10,2023-03-30,8,35,µg/mc
"Riva del Garda",PM10,2023-03-30,9,34,µg/mc
"Riva del Garda",PM10,2023-03-30,10,38,µg/mc
"Riva del Garda",PM10,2023-03-30,11,35,µg/mc
"Riva del Garda",PM10,2023-03-30,12,39,µg/mc
"Riva del Garda",PM10,2023-03-30,13,49,µg/mc
"Riva del Garda",PM10,2023-03-30,14,51,µg/mc
"Riva del Garda",PM10,2023-03-30,15,48,µg/mc
"Riva del Garda",PM10,2023-03-30,16,47,µg/mc
"Riva del Garda",PM10,2023-03-30,17,46,µg/mc
"Riva del Garda",PM10,2023-03-30,18,44,µg/mc
"Riva del Garda",PM10,2023-03-30,19,46,µg/mc
"Riva del Garda",PM10,2023-03-30,20,48,µg/mc
"Riva del Garda",PM10,2023-03-30,21,43,µg/mc
"Riva del Garda",PM10,2023-03-30,22,37,µg/mc
"Riva del Garda",PM10,2023-03-30,23,36,µg/mc
"Riva del Garda",PM10,2023-03-30,24,33,µg/mc
"Riva del Garda",PM10,2023-03-31,1,32,µg/mc
"Riva del Garda",PM10,2023-03-31,2,30,µg/mc
"Riva del Garda",PM10,2023-03-31,3,28,µg/mc
"Riva del Garda",PM10,2023-03-31,4,28,µg/mc
"Riva del Garda",PM10,2023-03-31,5,34,µg/mc
"Riva del Garda",PM10,2023-03-31,6,37,µg/mc
"Riva del Garda",PM10,2023-03-31,7,43,µg/mc
"Riva del Garda",PM10,2023-03-31,8,48,µg/mc
"Riva del Garda",PM10,2023-03-31,9,57,µg/mc
"Riva del Garda",PM10,2023-03-31,10,58,µg/mc
"Riva del Garda",PM10,2023-03-31,11,59,µg/mc
"Riva del Garda",PM10,2023-03-31,12,57,µg/mc
"Riva del Garda",PM10,2023-03-31,13,53,µg/mc
"Riva del Garda",PM10,2023-03-31,14,49,µg/mc
"Riva del Garda",PM10,2023-03-31,15,47,µg/mc
"Riva del Garda",PM10,2023-03-31,16,47,µg/mc
"Riva del Garda",PM10,2023-03-31,17,38,µg/mc
"Riva del Garda",PM10,2023-03-31,18,31,µg/mc
"Riva del Garda",PM10,2023-03-31,19,41,µg/mc
"Riva del Garda",PM10,2023-03-31,20,39,µg/mc
"Riva del Garda",PM10,2023-03-31,21,32,µg/mc
"Riva del Garda",PM10,2023-03-31,22,28,µg/mc
"Riva del Garda",PM10,2023-03-31,23,29,µg/mc
"Riva del Garda",PM10,2023-03-31,24,36,µg/mc
"Riva del Garda",PM10,2023-04-01,1,31,µg/mc
"Riva del Garda",PM10,2023-04-01,2,22,µg/mc
"Riva del Garda",PM10,2023-04-01,3,18,µg/mc
"Riva del Garda",PM10,2023-04-01,4,15,µg/mc
"Riva del Garda",PM10,2023-04-01,5,14,µg/mc
"Riva del Garda",PM10,2023-04-01,6,13,µg/mc
"Riva del Garda",PM10,2023-04-01,7,12,µg/mc
"Riva del Garda",PM10,2023-04-01,8,11,µg/mc
"Riva del Garda",PM10,2023-04-01,9,9,µg/mc
"Riva del Garda",PM10,2023-04-01,10,7,µg/mc
"Riva del Garda",PM10,2023-04-01,11,5,µg/mc
"Riva del Garda",PM10,2023-04-01,12,4,µg/mc
"Riva del Garda",PM10,2023-04-01,13,6,µg/mc
"Riva del Garda",PM10,2023-04-01,14,9,µg/mc
"Riva del Garda",PM10,2023-04-01,15,7,µg/mc
"Riva del Garda",PM10,2023-04-01,16,10,µg/mc
"Riva del Garda",PM10,2023-04-01,17,8,µg/mc
"Riva del Garda",PM10,2023-04-01,18,7,µg/mc
"Riva del Garda",PM10,2023-04-01,19,6,µg/mc
"Riva del Garda",PM10,2023-04-01,20,6,µg/mc
"Riva del Garda",PM10,2023-04-01,21,8,µg/mc
"Riva del Garda",PM10,2023-04-01,22,7,µg/mc
"Riva del Garda",PM10,2023-04-01,23,7,µg/mc
"Riva del Garda",PM10,2023-04-01,24,6,µg/mc
"Riva del Garda",PM10,2023-04-03,1,9,µg/mc
"Riva del Garda",PM10,2023-04-03,2,7,µg/mc
"Riva del Garda",PM10,2023-04-03,3,4,µg/mc
"Riva del Garda",PM10,2023-04-03,4,4,µg/mc
"Riva del Garda",PM10,2023-04-03,5,4,µg/mc
"Riva del Garda",PM10,2023-04-03,6,4,µg/mc
"Riva del Garda",PM10,2023-04-03,7,6,µg/mc
"Riva del Garda",PM10,2023-04-03,8,5,µg/mc
"Riva del Garda",PM10,2023-04-03,9,5,µg/mc
"Riva del Garda",PM10,2023-04-03,12,11,µg/mc
"Riva del Garda",PM10,2023-04-03,13,12,µg/mc
"Riva del Garda",PM10,2023-04-03,14,12,µg/mc
"Riva del Garda",PM10,2023-04-03,15,12,µg/mc
"Riva del Garda",PM10,2023-04-03,16,14,µg/mc
"Riva del Garda",PM10,2023-04-03,17,15,µg/mc
"Riva del Garda",PM10,2023-04-03,18,15,µg/mc
"Riva del Garda",PM10,2023-04-03,19,18,µg/mc
"Riva del Garda",PM10,2023-04-03,20,19,µg/mc
"Riva del Garda",PM10,2023-04-03,21,18,µg/mc
"Riva del Garda",PM10,2023-04-03,22,15,µg/mc
"Riva del Garda",PM10,2023-04-03,23,6,µg/mc
"Riva del Garda",PM10,2023-04-03,24,5,µg/mc
"Riva del Garda",PM10,2023-04-04,1,4,µg/mc
"Riva del Garda",PM10,2023-04-04,2,4,µg/mc
"Riva del Garda",PM10,2023-04-04,3,4,µg/mc
"Riva del Garda",PM10,2023-04-04,4,4,µg/mc
"Riva del Garda",PM10,2023-04-04,5,4,µg/mc
"Riva del Garda",PM10,2023-04-04,6,6,µg/mc
"Riva del Garda",PM10,2023-04-04,7,11,µg/mc
"Riva del Garda",PM10,2023-04-04,8,9,µg/mc
"Riva del Garda",PM10,2023-04-04,9,11,µg/mc
"Riva del Garda",PM10,2023-04-04,10,9,µg/mc
"Riva del Garda",PM10,2023-04-04,11,9,µg/mc
"Riva del Garda",PM10,2023-04-04,12,9,µg/mc
"Riva del Garda",PM10,2023-04-04,13,11,µg/mc
"Riva del Garda",PM10,2023-04-04,14,12,µg/mc
"Riva del Garda",PM10,2023-04-04,15,13,µg/mc
"Riva del Garda",PM10,2023-04-04,16,14,µg/mc
"Riva del Garda",PM10,2023-04-04,17,15,µg/mc
"Riva del Garda",PM10,2023-04-04,18,17,µg/mc
"Riva del Garda",PM10,2023-04-04,19,19,µg/mc
"Riva del Garda",PM10,2023-04-04,20,18,µg/mc
"Riva del Garda",PM10,2023-04-04,21,19,µg/mc
"Riva del Garda",PM10,2023-04-04,22,19,µg/mc
"Riva del Garda",PM10,2023-04-04,23,18,µg/mc
"Riva del Garda",PM10,2023-04-04,24,17,µg/mc
"Riva del Garda",PM10,2023-04-05,1,17,µg/mc
"Riva del Garda",PM10,2023-04-05,2,17,µg/mc
"Riva del Garda",PM10,2023-04-05,3,18,µg/mc
"Riva del Garda",PM10,2023-04-05,4,22,µg/mc
"Riva del Garda",PM10,2023-04-05,5,26,µg/mc
"Riva del Garda",PM10,2023-04-05,6,28,µg/mc
"Riva del Garda",PM10,2023-04-05,7,30,µg/mc
"Riva del Garda",PM10,2023-04-05,8,28,µg/mc
"Riva del Garda",PM10,2023-04-05,9,26,µg/mc
"Riva del Garda",PM10,2023-04-05,10,17,µg/mc
"Riva del Garda",PM10,2023-04-05,11,14,µg/mc
"Riva del Garda",PM10,2023-04-05,12,14,µg/mc
"Riva del Garda",PM10,2023-04-05,13,15,µg/mc
"Riva del Garda",PM10,2023-04-05,14,17,µg/mc
"Riva del Garda",PM10,2023-04-05,15,17,µg/mc
"Riva del Garda",PM10,2023-04-05,16,19,µg/mc
"Riva del Garda",PM10,2023-04-05,17,19,µg/mc
"Riva del Garda",PM10,2023-04-05,18,20,µg/mc
"Riva del Garda",PM10,2023-04-05,19,22,µg/mc
"Riva del Garda",PM10,2023-04-05,20,24,µg/mc
"Riva del Garda",PM10,2023-04-05,21,24,µg/mc
"Riva del Garda",PM10,2023-04-05,22,22,µg/mc
"Riva del Garda",PM10,2023-04-05,23,21,µg/mc
"Riva del Garda",PM10,2023-04-05,24,19,µg/mc
"Riva del Garda",PM10,2023-04-06,1,17,µg/mc
"Riva del Garda",PM10,2023-04-06,2,18,µg/mc
"Riva del Garda",PM10,2023-04-06,3,18,µg/mc
"Riva del Garda",PM10,2023-04-06,4,20,µg/mc
"Riva del Garda",PM10,2023-04-06,5,20,µg/mc
"Riva del Garda",PM10,2023-04-06,6,22,µg/mc
"Riva del Garda",PM10,2023-04-06,7,26,µg/mc
"Riva del Garda",PM10,2023-04-06,8,27,µg/mc
"Riva del Garda",PM10,2023-04-06,9,27,µg/mc
"Riva del Garda",PM10,2023-04-06,10,20,µg/mc
"Riva del Garda",PM10,2023-04-06,11,20,µg/mc
"Riva del Garda",PM10,2023-04-06,12,19,µg/mc
"Riva del Garda",PM10,2023-04-06,13,20,µg/mc
"Riva del Garda",PM10,2023-04-06,14,22,µg/mc
"Riva del Garda",PM10,2023-04-06,15,24,µg/mc
"Riva del Garda",PM10,2023-04-06,16,25,µg/mc
"Riva del Garda",PM10,2023-04-06,17,26,µg/mc
"Riva del Garda",PM10,2023-04-06,18,26,µg/mc
"Riva del Garda",PM10,2023-04-06,19,29,µg/mc
"Riva del Garda",PM10,2023-04-06,20,29,µg/mc
"Riva del Garda",PM10,2023-04-06,21,30,µg/mc
"Riva del Garda",PM10,2023-04-06,22,31,µg/mc
"Riva del Garda",PM10,2023-04-06,23,31,µg/mc
"Riva del Garda",PM10,2023-04-06,24,32,µg/mc
"Riva del Garda",PM10,2023-04-07,1,31,µg/mc
"Riva del Garda",PM10,2023-04-07,2,30,µg/mc
"Riva del Garda",PM10,2023-04-07,3,29,µg/mc
"Riva del Garda",PM10,2023-04-07,4,28,µg/mc
"Riva del Garda",PM10,2023-04-07,5,27,µg/mc
"Riva del Garda",PM10,2023-04-07,6,27,µg/mc
"Riva del Garda",PM10,2023-04-07,7,30,µg/mc
"Riva del Garda",PM10,2023-04-07,8,30,µg/mc
"Riva del Garda",PM10,2023-04-07,9,27,µg/mc
"Riva del Garda",PM10,2023-04-07,10,24,µg/mc
"Riva del Garda",PM10,2023-04-07,11,27,µg/mc
"Riva del Garda",PM10,2023-04-07,12,30,µg/mc
"Riva del Garda",PM10,2023-04-07,13,37,µg/mc
"Riva del Garda",PM10,2023-04-07,14,43,µg/mc
"Riva del Garda",PM10,2023-04-07,15,41,µg/mc
"Riva del Garda",PM10,2023-04-07,16,38,µg/mc
"Riva del Garda",PM10,2023-04-07,17,39,µg/mc
"Riva del Garda",PM10,2023-04-07,18,37,µg/mc
"Riva del Garda",PM10,2023-04-07,19,35,µg/mc
"Riva del Garda",PM10,2023-04-07,20,34,µg/mc
"Riva del Garda",PM10,2023-04-07,21,32,µg/mc
"Riva del Garda",PM10,2023-04-07,22,32,µg/mc
"Riva del Garda",PM10,2023-04-07,23,29,µg/mc
"Riva del Garda",PM10,2023-04-07,24,30,µg/mc
"Riva del Garda",PM10,2023-04-08,1,32,µg/mc
"Riva del Garda",PM10,2023-04-08,2,31,µg/mc
"Riva del Garda",PM10,2023-04-08,3,30,µg/mc
"Riva del Garda",PM10,2023-04-08,4,29,µg/mc
"Riva del Garda",PM10,2023-04-08,5,29,µg/mc
"Riva del Garda",PM10,2023-04-08,6,30,µg/mc
"Riva del Garda",PM10,2023-04-08,7,31,µg/mc
"Riva del Garda",PM10,2023-04-08,8,32,µg/mc
"Riva del Garda",PM10,2023-04-08,9,33,µg/mc
"Riva del Garda",PM10,2023-04-08,10,31,µg/mc
"Riva del Garda",PM10,2023-04-08,11,32,µg/mc
"Riva del Garda",PM10,2023-04-08,12,32,µg/mc
"Riva del Garda",PM10,2023-04-08,13,34,µg/mc
"Riva del Garda",PM10,2023-04-08,14,38,µg/mc
"Riva del Garda",PM10,2023-04-08,15,38,µg/mc
"Riva del Garda",PM10,2023-04-08,16,37,µg/mc
"Riva del Garda",PM10,2023-04-08,17,34,µg/mc
"Riva del Garda",PM10,2023-04-08,18,25,µg/mc
"Riva del Garda",PM10,2023-04-08,19,24,µg/mc
"Riva del Garda",PM10,2023-04-08,20,22,µg/mc
"Riva del Garda",PM10,2023-04-08,21,24,µg/mc
"Riva del Garda",PM10,2023-04-08,22,25,µg/mc
"Riva del Garda",PM10,2023-04-08,23,24,µg/mc
"Riva del Garda",PM10,2023-04-08,24,24,µg/mc
