Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2020-08-29,14,14,µg/mc
"Riva del Garda",PM10,2020-08-29,15,14,µg/mc
"Riva del Garda",PM10,2020-08-29,16,13,µg/mc
"Riva del Garda",PM10,2020-08-29,17,12,µg/mc
"Riva del Garda",PM10,2020-08-29,18,11,µg/mc
"Riva del Garda",PM10,2020-08-29,19,10,µg/mc
"Riva del Garda",PM10,2020-08-29,20,9,µg/mc
"Riva del Garda",PM10,2020-08-29,21,9,µg/mc
"Riva del Garda",PM10,2020-08-29,22,8,µg/mc
"Riva del Garda",PM10,2020-08-29,23,8,µg/mc
"Riva del Garda",PM10,2020-08-29,24,7,µg/mc
"Riva del Garda",PM10,2020-08-30,1,6,µg/mc
"Riva del Garda",PM10,2020-08-30,2,6,µg/mc
"Riva del Garda",PM10,2020-08-30,3,5,µg/mc
"Riva del Garda",PM10,2020-08-30,4,4,µg/mc
"Riva del Garda",PM10,2020-08-30,5,4,µg/mc
"Riva del Garda",PM10,2020-08-30,6,5,µg/mc
"Riva del Garda",PM10,2020-08-30,7,4,µg/mc
"Riva del Garda",PM10,2020-08-30,8,4,µg/mc
"Riva del Garda",PM10,2020-08-30,9,4,µg/mc
"Riva del Garda",PM10,2020-08-30,10,4,µg/mc
"Riva del Garda",PM10,2020-08-30,11,4,µg/mc
"Riva del Garda",PM10,2020-08-30,12,5,µg/mc
"Riva del Garda",PM10,2020-08-30,13,5,µg/mc
"Riva del Garda",PM10,2020-08-30,14,5,µg/mc
"Riva del Garda",PM10,2020-08-30,15,8,µg/mc
"Riva del Garda",PM10,2020-08-30,16,9,µg/mc
"Riva del Garda",PM10,2020-08-30,17,6,µg/mc
"Riva del Garda",PM10,2020-08-30,18,5,µg/mc
"Riva del Garda",PM10,2020-08-30,19,5,µg/mc
"Riva del Garda",PM10,2020-08-30,20,7,µg/mc
"Riva del Garda",PM10,2020-08-30,21,8,µg/mc
"Riva del Garda",PM10,2020-08-30,22,9,µg/mc
"Riva del Garda",PM10,2020-08-30,23,8,µg/mc
"Riva del Garda",PM10,2020-08-30,24,8,µg/mc
"Riva del Garda",PM10,2020-08-31,1,9,µg/mc
"Riva del Garda",PM10,2020-08-31,2,9,µg/mc
"Riva del Garda",PM10,2020-08-31,3,9,µg/mc
"Riva del Garda",PM10,2020-08-31,4,9,µg/mc
"Riva del Garda",PM10,2020-08-31,5,7,µg/mc
"Riva del Garda",PM10,2020-08-31,6,7,µg/mc
"Riva del Garda",PM10,2020-08-31,7,8,µg/mc
"Riva del Garda",PM10,2020-08-31,8,8,µg/mc
"Riva del Garda",PM10,2020-08-31,9,7,µg/mc
"Riva del Garda",PM10,2020-08-31,10,7,µg/mc
"Riva del Garda",PM10,2020-08-31,11,6,µg/mc
"Riva del Garda",PM10,2020-08-31,12,6,µg/mc
"Riva del Garda",PM10,2020-08-31,13,6,µg/mc
"Riva del Garda",PM10,2020-08-31,14,6,µg/mc
"Riva del Garda",PM10,2020-08-31,15,6,µg/mc
"Riva del Garda",PM10,2020-08-31,16,5,µg/mc
"Riva del Garda",PM10,2020-08-31,17,6,µg/mc
"Riva del Garda",PM10,2020-08-31,18,7,µg/mc
"Riva del Garda",PM10,2020-08-31,19,7,µg/mc
"Riva del Garda",PM10,2020-08-31,20,6,µg/mc
"Riva del Garda",PM10,2020-08-31,21,6,µg/mc
"Riva del Garda",PM10,2020-08-31,22,7,µg/mc
"Riva del Garda",PM10,2020-08-31,23,7,µg/mc
"Riva del Garda",PM10,2020-08-31,24,6,µg/mc
"Riva del Garda",PM10,2020-09-01,1,6,µg/mc
"Riva del Garda",PM10,2020-09-01,2,5,µg/mc
"Riva del Garda",PM10,2020-09-01,3,7,µg/mc
"Riva del Garda",PM10,2020-09-01,4,8,µg/mc
"Riva del Garda",PM10,2020-09-01,5,8,µg/mc
"Riva del Garda",PM10,2020-09-01,6,8,µg/mc
"Riva del Garda",PM10,2020-09-01,7,8,µg/mc
"Riva del Garda",PM10,2020-09-01,8,8,µg/mc
"Riva del Garda",PM10,2020-09-01,9,7,µg/mc
"Riva del Garda",PM10,2020-09-01,10,4,µg/mc
"Riva del Garda",PM10,2020-09-01,11,3,µg/mc
"Riva del Garda",PM10,2020-09-01,12,3,µg/mc
"Riva del Garda",PM10,2020-09-01,13,5,µg/mc
"Riva del Garda",PM10,2020-09-01,14,6,µg/mc
"Riva del Garda",PM10,2020-09-01,15,7,µg/mc
"Riva del Garda",PM10,2020-09-01,16,10,µg/mc
"Riva del Garda",PM10,2020-09-01,17,10,µg/mc
"Riva del Garda",PM10,2020-09-01,18,10,µg/mc
"Riva del Garda",PM10,2020-09-01,19,8,µg/mc
"Riva del Garda",PM10,2020-09-01,20,8,µg/mc
"Riva del Garda",PM10,2020-09-01,21,7,µg/mc
"Riva del Garda",PM10,2020-09-01,22,7,µg/mc
"Riva del Garda",PM10,2020-09-01,23,7,µg/mc
"Riva del Garda",PM10,2020-09-01,24,7,µg/mc
"Riva del Garda",PM10,2020-09-02,1,8,µg/mc
"Riva del Garda",PM10,2020-09-02,2,7,µg/mc
"Riva del Garda",PM10,2020-09-02,3,7,µg/mc
"Riva del Garda",PM10,2020-09-02,4,6,µg/mc
"Riva del Garda",PM10,2020-09-02,5,6,µg/mc
"Riva del Garda",PM10,2020-09-02,6,6,µg/mc
"Riva del Garda",PM10,2020-09-02,7,6,µg/mc
"Riva del Garda",PM10,2020-09-02,8,5,µg/mc
"Riva del Garda",PM10,2020-09-02,9,3,µg/mc
"Riva del Garda",PM10,2020-09-02,10,3,µg/mc
"Riva del Garda",PM10,2020-09-02,11,4,µg/mc
"Riva del Garda",PM10,2020-09-02,12,6,µg/mc
"Riva del Garda",PM10,2020-09-02,13,7,µg/mc
"Riva del Garda",PM10,2020-09-02,14,7,µg/mc
"Riva del Garda",PM10,2020-09-02,15,5,µg/mc
"Riva del Garda",PM10,2020-09-02,16,4,µg/mc
"Riva del Garda",PM10,2020-09-02,17,4,µg/mc
"Riva del Garda",PM10,2020-09-02,18,4,µg/mc
"Riva del Garda",PM10,2020-09-02,19,5,µg/mc
"Riva del Garda",PM10,2020-09-02,20,6,µg/mc
"Riva del Garda",PM10,2020-09-02,21,8,µg/mc
"Riva del Garda",PM10,2020-09-02,22,8,µg/mc
"Riva del Garda",PM10,2020-09-02,23,7,µg/mc
"Riva del Garda",PM10,2020-09-02,24,6,µg/mc
"Riva del Garda",PM10,2020-09-03,1,5,µg/mc
"Riva del Garda",PM10,2020-09-03,2,7,µg/mc
"Riva del Garda",PM10,2020-09-03,3,7,µg/mc
"Riva del Garda",PM10,2020-09-03,4,7,µg/mc
"Riva del Garda",PM10,2020-09-03,5,7,µg/mc
"Riva del Garda",PM10,2020-09-03,6,7,µg/mc
"Riva del Garda",PM10,2020-09-03,7,7,µg/mc
"Riva del Garda",PM10,2020-09-03,8,6,µg/mc
"Riva del Garda",PM10,2020-09-03,9,5,µg/mc
"Riva del Garda",PM10,2020-09-03,10,3,µg/mc
"Riva del Garda",PM10,2020-09-03,11,3,µg/mc
"Riva del Garda",PM10,2020-09-03,12,3,µg/mc
"Riva del Garda",PM10,2020-09-03,13,4,µg/mc
"Riva del Garda",PM10,2020-09-03,14,5,µg/mc
"Riva del Garda",PM10,2020-09-03,15,6,µg/mc
"Riva del Garda",PM10,2020-09-03,16,7,µg/mc
"Riva del Garda",PM10,2020-09-03,17,10,µg/mc
"Riva del Garda",PM10,2020-09-03,18,9,µg/mc
"Riva del Garda",PM10,2020-09-03,19,9,µg/mc
"Riva del Garda",PM10,2020-09-03,20,11,µg/mc
"Riva del Garda",PM10,2020-09-03,21,10,µg/mc
"Riva del Garda",PM10,2020-09-03,22,11,µg/mc
"Riva del Garda",PM10,2020-09-03,23,11,µg/mc
"Riva del Garda",PM10,2020-09-03,24,10,µg/mc
"Riva del Garda",PM10,2020-09-04,1,11,µg/mc
"Riva del Garda",PM10,2020-09-04,2,12,µg/mc
"Riva del Garda",PM10,2020-09-04,3,11,µg/mc
"Riva del Garda",PM10,2020-09-04,4,11,µg/mc
"Riva del Garda",PM10,2020-09-04,5,11,µg/mc
"Riva del Garda",PM10,2020-09-04,6,11,µg/mc
"Riva del Garda",PM10,2020-09-04,7,11,µg/mc
"Riva del Garda",PM10,2020-09-04,8,11,µg/mc
"Riva del Garda",PM10,2020-09-04,9,9,µg/mc
"Riva del Garda",PM10,2020-09-04,10,7,µg/mc
"Riva del Garda",PM10,2020-09-04,11,7,µg/mc
"Riva del Garda",PM10,2020-09-04,12,7,µg/mc
"Riva del Garda",PM10,2020-09-04,13,8,µg/mc
"Riva del Garda",PM10,2020-09-04,14,10,µg/mc
"Riva del Garda",PM10,2020-09-04,15,12,µg/mc
"Riva del Garda",PM10,2020-09-04,16,14,µg/mc
"Riva del Garda",PM10,2020-09-04,17,15,µg/mc
"Riva del Garda",PM10,2020-09-04,18,14,µg/mc
"Riva del Garda",PM10,2020-09-04,19,12,µg/mc
"Riva del Garda",PM10,2020-09-04,20,11,µg/mc
"Riva del Garda",PM10,2020-09-04,21,14,µg/mc
"Riva del Garda",PM10,2020-09-04,22,14,µg/mc
"Riva del Garda",PM10,2020-09-04,23,17,µg/mc
"Riva del Garda",PM10,2020-09-04,24,17,µg/mc
"Riva del Garda",PM10,2020-09-05,1,17,µg/mc
"Riva del Garda",PM10,2020-09-05,2,18,µg/mc
"Riva del Garda",PM10,2020-09-05,3,18,µg/mc
"Riva del Garda",PM10,2020-09-05,4,17,µg/mc
"Riva del Garda",PM10,2020-09-05,5,16,µg/mc
"Riva del Garda",PM10,2020-09-05,6,18,µg/mc
"Riva del Garda",PM10,2020-09-05,7,17,µg/mc
"Riva del Garda",PM10,2020-09-05,8,16,µg/mc
"Riva del Garda",PM10,2020-09-05,9,15,µg/mc
"Riva del Garda",PM10,2020-09-05,10,14,µg/mc
"Riva del Garda",PM10,2020-09-05,11,15,µg/mc
"Riva del Garda",PM10,2020-09-05,12,16,µg/mc
"Riva del Garda",PM10,2020-09-05,13,18,µg/mc
"Riva del Garda",PM10,2020-09-05,14,20,µg/mc
"Riva del Garda",PM10,2020-09-05,15,24,µg/mc
"Riva del Garda",PM10,2020-09-05,16,24,µg/mc
"Riva del Garda",PM10,2020-09-05,17,23,µg/mc
"Riva del Garda",PM10,2020-09-05,18,21,µg/mc
"Riva del Garda",PM10,2020-09-05,19,19,µg/mc
"Riva del Garda",PM10,2020-09-05,20,21,µg/mc
"Riva del Garda",PM10,2020-09-05,21,25,µg/mc
"Riva del Garda",PM10,2020-09-05,22,23,µg/mc
"Riva del Garda",PM10,2020-09-05,23,23,µg/mc
"Riva del Garda",PM10,2020-09-05,24,25,µg/mc
