Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2022-08-06,21,4,µg/mc
"Riva del Garda",PM10,2022-08-06,22,4,µg/mc
"Riva del Garda",PM10,2022-08-06,23,6,µg/mc
"Riva del Garda",PM10,2022-08-06,24,7,µg/mc
"Riva del Garda",PM10,2022-08-07,1,9,µg/mc
"Riva del Garda",PM10,2022-08-07,2,10,µg/mc
"Riva del Garda",PM10,2022-08-07,3,10,µg/mc
"Riva del Garda",PM10,2022-08-07,4,11,µg/mc
"Riva del Garda",PM10,2022-08-07,5,11,µg/mc
"Riva del Garda",PM10,2022-08-07,6,11,µg/mc
"Riva del Garda",PM10,2022-08-07,7,10,µg/mc
"Riva del Garda",PM10,2022-08-07,8,11,µg/mc
"Riva del Garda",PM10,2022-08-07,9,11,µg/mc
"Riva del Garda",PM10,2022-08-07,10,11,µg/mc
"Riva del Garda",PM10,2022-08-07,11,11,µg/mc
"Riva del Garda",PM10,2022-08-07,12,11,µg/mc
"Riva del Garda",PM10,2022-08-07,13,11,µg/mc
"Riva del Garda",PM10,2022-08-07,14,11,µg/mc
"Riva del Garda",PM10,2022-08-07,15,10,µg/mc
"Riva del Garda",PM10,2022-08-07,16,11,µg/mc
"Riva del Garda",PM10,2022-08-07,17,11,µg/mc
"Riva del Garda",PM10,2022-08-07,18,10,µg/mc
"Riva del Garda",PM10,2022-08-07,19,10,µg/mc
"Riva del Garda",PM10,2022-08-07,20,9,µg/mc
"Riva del Garda",PM10,2022-08-07,21,9,µg/mc
"Riva del Garda",PM10,2022-08-07,22,9,µg/mc
"Riva del Garda",PM10,2022-08-07,23,8,µg/mc
"Riva del Garda",PM10,2022-08-07,24,8,µg/mc
"Riva del Garda",PM10,2022-08-08,1,8,µg/mc
"Riva del Garda",PM10,2022-08-08,2,8,µg/mc
"Riva del Garda",PM10,2022-08-08,3,8,µg/mc
"Riva del Garda",PM10,2022-08-08,4,8,µg/mc
"Riva del Garda",PM10,2022-08-08,5,10,µg/mc
"Riva del Garda",PM10,2022-08-08,6,11,µg/mc
"Riva del Garda",PM10,2022-08-08,7,11,µg/mc
"Riva del Garda",PM10,2022-08-08,8,10,µg/mc
"Riva del Garda",PM10,2022-08-08,9,9,µg/mc
"Riva del Garda",PM10,2022-08-08,10,10,µg/mc
"Riva del Garda",PM10,2022-08-08,11,11,µg/mc
"Riva del Garda",PM10,2022-08-08,12,11,µg/mc
"Riva del Garda",PM10,2022-08-08,13,12,µg/mc
"Riva del Garda",PM10,2022-08-08,14,12,µg/mc
"Riva del Garda",PM10,2022-08-08,15,10,µg/mc
"Riva del Garda",PM10,2022-08-08,16,9,µg/mc
"Riva del Garda",PM10,2022-08-08,17,9,µg/mc
"Riva del Garda",PM10,2022-08-08,18,9,µg/mc
"Riva del Garda",PM10,2022-08-08,19,9,µg/mc
"Riva del Garda",PM10,2022-08-08,20,11,µg/mc
"Riva del Garda",PM10,2022-08-08,21,12,µg/mc
"Riva del Garda",PM10,2022-08-08,22,13,µg/mc
"Riva del Garda",PM10,2022-08-08,23,12,µg/mc
"Riva del Garda",PM10,2022-08-08,24,13,µg/mc
"Riva del Garda",PM10,2022-08-09,1,13,µg/mc
"Riva del Garda",PM10,2022-08-09,2,13,µg/mc
"Riva del Garda",PM10,2022-08-09,3,14,µg/mc
"Riva del Garda",PM10,2022-08-09,4,14,µg/mc
"Riva del Garda",PM10,2022-08-09,5,14,µg/mc
"Riva del Garda",PM10,2022-08-09,6,14,µg/mc
"Riva del Garda",PM10,2022-08-09,7,14,µg/mc
"Riva del Garda",PM10,2022-08-09,8,14,µg/mc
"Riva del Garda",PM10,2022-08-09,9,14,µg/mc
"Riva del Garda",PM10,2022-08-09,10,13,µg/mc
"Riva del Garda",PM10,2022-08-09,11,14,µg/mc
"Riva del Garda",PM10,2022-08-09,12,14,µg/mc
"Riva del Garda",PM10,2022-08-09,13,13,µg/mc
"Riva del Garda",PM10,2022-08-09,14,13,µg/mc
"Riva del Garda",PM10,2022-08-09,15,13,µg/mc
"Riva del Garda",PM10,2022-08-09,16,14,µg/mc
"Riva del Garda",PM10,2022-08-09,17,15,µg/mc
"Riva del Garda",PM10,2022-08-09,18,17,µg/mc
"Riva del Garda",PM10,2022-08-09,19,15,µg/mc
"Riva del Garda",PM10,2022-08-09,20,15,µg/mc
"Riva del Garda",PM10,2022-08-09,21,17,µg/mc
"Riva del Garda",PM10,2022-08-09,22,19,µg/mc
"Riva del Garda",PM10,2022-08-09,23,16,µg/mc
"Riva del Garda",PM10,2022-08-09,24,15,µg/mc
"Riva del Garda",PM10,2022-08-10,1,17,µg/mc
"Riva del Garda",PM10,2022-08-10,2,19,µg/mc
"Riva del Garda",PM10,2022-08-10,3,19,µg/mc
"Riva del Garda",PM10,2022-08-10,4,19,µg/mc
"Riva del Garda",PM10,2022-08-10,5,18,µg/mc
"Riva del Garda",PM10,2022-08-10,6,17,µg/mc
"Riva del Garda",PM10,2022-08-10,7,18,µg/mc
"Riva del Garda",PM10,2022-08-10,8,20,µg/mc
"Riva del Garda",PM10,2022-08-10,9,18,µg/mc
"Riva del Garda",PM10,2022-08-10,10,17,µg/mc
"Riva del Garda",PM10,2022-08-10,11,16,µg/mc
