Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2020-11-25,7,9,µg/mc
"Riva del Garda",PM10,2020-11-25,8,15,µg/mc
"Riva del Garda",PM10,2020-11-25,9,19,µg/mc
"Riva del Garda",PM10,2020-11-25,10,16,µg/mc
"Riva del Garda",PM10,2020-11-25,11,12,µg/mc
"Riva del Garda",PM10,2020-11-25,12,11,µg/mc
"Riva del Garda",PM10,2020-11-25,13,9,µg/mc
"Riva del Garda",PM10,2020-11-25,14,11,µg/mc
"Riva del Garda",PM10,2020-11-25,15,11,µg/mc
"Riva del Garda",PM10,2020-11-25,16,22,µg/mc
"Riva del Garda",PM10,2020-11-25,17,26,µg/mc
"Riva del Garda",PM10,2020-11-25,18,27,µg/mc
"Riva del Garda",PM10,2020-11-25,19,42,µg/mc
"Riva del Garda",PM10,2020-11-25,20,57,µg/mc
"Riva del Garda",PM10,2020-11-25,21,50,µg/mc
"Riva del Garda",PM10,2020-11-25,22,42,µg/mc
"Riva del Garda",PM10,2020-11-25,23,39,µg/mc
"Riva del Garda",PM10,2020-11-25,24,33,µg/mc
"Riva del Garda",PM10,2020-11-26,1,24,µg/mc
"Riva del Garda",PM10,2020-11-26,2,18,µg/mc
"Riva del Garda",PM10,2020-11-26,3,17,µg/mc
"Riva del Garda",PM10,2020-11-26,4,16,µg/mc
"Riva del Garda",PM10,2020-11-26,5,14,µg/mc
"Riva del Garda",PM10,2020-11-26,6,14,µg/mc
"Riva del Garda",PM10,2020-11-26,7,14,µg/mc
"Riva del Garda",PM10,2020-11-26,8,19,µg/mc
"Riva del Garda",PM10,2020-11-26,9,23,µg/mc
"Riva del Garda",PM10,2020-11-26,10,22,µg/mc
"Riva del Garda",PM10,2020-11-26,11,16,µg/mc
"Riva del Garda",PM10,2020-11-26,12,14,µg/mc
"Riva del Garda",PM10,2020-11-26,13,13,µg/mc
"Riva del Garda",PM10,2020-11-26,14,12,µg/mc
"Riva del Garda",PM10,2020-11-26,15,17,µg/mc
"Riva del Garda",PM10,2020-11-26,16,17,µg/mc
"Riva del Garda",PM10,2020-11-26,17,26,µg/mc
"Riva del Garda",PM10,2020-11-26,18,29,µg/mc
"Riva del Garda",PM10,2020-11-26,19,38,µg/mc
"Riva del Garda",PM10,2020-11-26,20,55,µg/mc
"Riva del Garda",PM10,2020-11-26,21,56,µg/mc
"Riva del Garda",PM10,2020-11-26,22,53,µg/mc
"Riva del Garda",PM10,2020-11-26,23,44,µg/mc
"Riva del Garda",PM10,2020-11-26,24,40,µg/mc
"Riva del Garda",PM10,2020-11-27,1,32,µg/mc
"Riva del Garda",PM10,2020-11-27,2,26,µg/mc
"Riva del Garda",PM10,2020-11-27,3,24,µg/mc
"Riva del Garda",PM10,2020-11-27,4,21,µg/mc
"Riva del Garda",PM10,2020-11-27,5,18,µg/mc
"Riva del Garda",PM10,2020-11-27,6,17,µg/mc
"Riva del Garda",PM10,2020-11-27,7,19,µg/mc
"Riva del Garda",PM10,2020-11-27,8,23,µg/mc
"Riva del Garda",PM10,2020-11-27,9,26,µg/mc
"Riva del Garda",PM10,2020-11-27,10,21,µg/mc
"Riva del Garda",PM10,2020-11-27,11,17,µg/mc
"Riva del Garda",PM10,2020-11-27,12,12,µg/mc
"Riva del Garda",PM10,2020-11-27,13,13,µg/mc
"Riva del Garda",PM10,2020-11-27,14,15,µg/mc
"Riva del Garda",PM10,2020-11-27,15,16,µg/mc
"Riva del Garda",PM10,2020-11-27,16,25,µg/mc
"Riva del Garda",PM10,2020-11-27,17,29,µg/mc
"Riva del Garda",PM10,2020-11-27,18,41,µg/mc
"Riva del Garda",PM10,2020-11-27,19,42,µg/mc
"Riva del Garda",PM10,2020-11-27,20,58,µg/mc
"Riva del Garda",PM10,2020-11-27,21,64,µg/mc
"Riva del Garda",PM10,2020-11-27,22,54,µg/mc
"Riva del Garda",PM10,2020-11-27,23,46,µg/mc
"Riva del Garda",PM10,2020-11-27,24,39,µg/mc
"Riva del Garda",PM10,2020-11-28,1,34,µg/mc
"Riva del Garda",PM10,2020-11-28,2,29,µg/mc
"Riva del Garda",PM10,2020-11-28,3,24,µg/mc
"Riva del Garda",PM10,2020-11-28,4,21,µg/mc
"Riva del Garda",PM10,2020-11-28,5,19,µg/mc
"Riva del Garda",PM10,2020-11-28,6,16,µg/mc
"Riva del Garda",PM10,2020-11-28,7,16,µg/mc
"Riva del Garda",PM10,2020-11-28,8,17,µg/mc
"Riva del Garda",PM10,2020-11-28,9,20,µg/mc
"Riva del Garda",PM10,2020-11-28,10,19,µg/mc
"Riva del Garda",PM10,2020-11-28,11,15,µg/mc
"Riva del Garda",PM10,2020-11-28,12,12,µg/mc
"Riva del Garda",PM10,2020-11-28,13,11,µg/mc
"Riva del Garda",PM10,2020-11-28,14,11,µg/mc
"Riva del Garda",PM10,2020-11-28,15,19,µg/mc
"Riva del Garda",PM10,2020-11-28,16,21,µg/mc
"Riva del Garda",PM10,2020-11-28,17,24,µg/mc
"Riva del Garda",PM10,2020-11-28,18,31,µg/mc
"Riva del Garda",PM10,2020-11-28,19,36,µg/mc
"Riva del Garda",PM10,2020-11-28,20,63,µg/mc
"Riva del Garda",PM10,2020-11-28,21,59,µg/mc
"Riva del Garda",PM10,2020-11-28,22,47,µg/mc
"Riva del Garda",PM10,2020-11-28,23,37,µg/mc
"Riva del Garda",PM10,2020-11-28,24,31,µg/mc
"Riva del Garda",PM10,2020-11-29,1,29,µg/mc
"Riva del Garda",PM10,2020-11-29,2,23,µg/mc
"Riva del Garda",PM10,2020-11-29,3,20,µg/mc
"Riva del Garda",PM10,2020-11-29,4,17,µg/mc
"Riva del Garda",PM10,2020-11-29,5,17,µg/mc
"Riva del Garda",PM10,2020-11-29,6,15,µg/mc
"Riva del Garda",PM10,2020-11-29,7,14,µg/mc
"Riva del Garda",PM10,2020-11-29,8,18,µg/mc
"Riva del Garda",PM10,2020-11-29,9,17,µg/mc
"Riva del Garda",PM10,2020-11-29,10,16,µg/mc
"Riva del Garda",PM10,2020-11-29,11,12,µg/mc
"Riva del Garda",PM10,2020-11-29,12,12,µg/mc
"Riva del Garda",PM10,2020-11-29,13,12,µg/mc
"Riva del Garda",PM10,2020-11-29,14,11,µg/mc
"Riva del Garda",PM10,2020-11-29,15,13,µg/mc
"Riva del Garda",PM10,2020-11-29,16,13,µg/mc
"Riva del Garda",PM10,2020-11-29,17,18,µg/mc
"Riva del Garda",PM10,2020-11-29,18,27,µg/mc
"Riva del Garda",PM10,2020-11-29,19,33,µg/mc
"Riva del Garda",PM10,2020-11-29,20,39,µg/mc
"Riva del Garda",PM10,2020-11-29,21,40,µg/mc
"Riva del Garda",PM10,2020-11-29,22,39,µg/mc
"Riva del Garda",PM10,2020-11-29,23,36,µg/mc
"Riva del Garda",PM10,2020-11-29,24,27,µg/mc
"Riva del Garda",PM10,2020-11-30,1,27,µg/mc
"Riva del Garda",PM10,2020-11-30,2,24,µg/mc
"Riva del Garda",PM10,2020-11-30,3,21,µg/mc
"Riva del Garda",PM10,2020-11-30,4,18,µg/mc
"Riva del Garda",PM10,2020-11-30,5,17,µg/mc
"Riva del Garda",PM10,2020-11-30,6,15,µg/mc
"Riva del Garda",PM10,2020-11-30,7,14,µg/mc
"Riva del Garda",PM10,2020-11-30,8,18,µg/mc
"Riva del Garda",PM10,2020-11-30,9,21,µg/mc
"Riva del Garda",PM10,2020-11-30,10,20,µg/mc
"Riva del Garda",PM10,2020-11-30,11,16,µg/mc
"Riva del Garda",PM10,2020-11-30,12,12,µg/mc
"Riva del Garda",PM10,2020-11-30,13,13,µg/mc
"Riva del Garda",PM10,2020-11-30,14,14,µg/mc
"Riva del Garda",PM10,2020-11-30,15,30,µg/mc
"Riva del Garda",PM10,2020-11-30,16,43,µg/mc
"Riva del Garda",PM10,2020-11-30,17,47,µg/mc
"Riva del Garda",PM10,2020-11-30,18,42,µg/mc
"Riva del Garda",PM10,2020-11-30,19,40,µg/mc
"Riva del Garda",PM10,2020-11-30,20,50,µg/mc
"Riva del Garda",PM10,2020-11-30,21,52,µg/mc
"Riva del Garda",PM10,2020-11-30,22,50,µg/mc
"Riva del Garda",PM10,2020-11-30,23,41,µg/mc
"Riva del Garda",PM10,2020-11-30,24,42,µg/mc
"Riva del Garda",PM10,2020-12-01,1,42,µg/mc
"Riva del Garda",PM10,2020-12-01,2,36,µg/mc
"Riva del Garda",PM10,2020-12-01,3,34,µg/mc
"Riva del Garda",PM10,2020-12-01,4,30,µg/mc
"Riva del Garda",PM10,2020-12-01,5,28,µg/mc
"Riva del Garda",PM10,2020-12-01,6,24,µg/mc
"Riva del Garda",PM10,2020-12-01,7,21,µg/mc
"Riva del Garda",PM10,2020-12-01,8,21,µg/mc
"Riva del Garda",PM10,2020-12-01,9,21,µg/mc
"Riva del Garda",PM10,2020-12-01,10,20,µg/mc
"Riva del Garda",PM10,2020-12-01,11,21,µg/mc
"Riva del Garda",PM10,2020-12-01,12,21,µg/mc
"Riva del Garda",PM10,2020-12-01,13,23,µg/mc
"Riva del Garda",PM10,2020-12-01,14,23,µg/mc
"Riva del Garda",PM10,2020-12-01,15,25,µg/mc
"Riva del Garda",PM10,2020-12-01,16,25,µg/mc
"Riva del Garda",PM10,2020-12-01,17,27,µg/mc
"Riva del Garda",PM10,2020-12-01,18,31,µg/mc
"Riva del Garda",PM10,2020-12-01,19,41,µg/mc
"Riva del Garda",PM10,2020-12-01,20,43,µg/mc
"Riva del Garda",PM10,2020-12-01,21,44,µg/mc
"Riva del Garda",PM10,2020-12-01,22,40,µg/mc
"Riva del Garda",PM10,2020-12-01,23,31,µg/mc
"Riva del Garda",PM10,2020-12-01,24,24,µg/mc
"Riva del Garda",PM10,2020-12-02,1,18,µg/mc
"Riva del Garda",PM10,2020-12-02,2,13,µg/mc
"Riva del Garda",PM10,2020-12-02,3,12,µg/mc
"Riva del Garda",PM10,2020-12-02,4,12,µg/mc
"Riva del Garda",PM10,2020-12-02,5,12,µg/mc
"Riva del Garda",PM10,2020-12-02,6,9,µg/mc
"Riva del Garda",PM10,2020-12-02,7,3,µg/mc
"Riva del Garda",PM10,2020-12-02,8,6,µg/mc
"Riva del Garda",PM10,2020-12-02,9,10,µg/mc
"Riva del Garda",PM10,2020-12-02,10,10,µg/mc
"Riva del Garda",PM10,2020-12-02,11,11,µg/mc
"Riva del Garda",PM10,2020-12-02,12,9,µg/mc
"Riva del Garda",PM10,2020-12-02,13,12,µg/mc
"Riva del Garda",PM10,2020-12-02,14,8,µg/mc
"Riva del Garda",PM10,2020-12-02,15,8,µg/mc
"Riva del Garda",PM10,2020-12-02,16,8,µg/mc
"Riva del Garda",PM10,2020-12-02,17,11,µg/mc
"Riva del Garda",PM10,2020-12-02,18,25,µg/mc
"Riva del Garda",PM10,2020-12-02,19,32,µg/mc
"Riva del Garda",PM10,2020-12-02,20,25,µg/mc
"Riva del Garda",PM10,2020-12-02,21,29,µg/mc
"Riva del Garda",PM10,2020-12-02,22,34,µg/mc
"Riva del Garda",PM10,2020-12-02,23,14,µg/mc
"Riva del Garda",PM10,2020-12-02,24,13,µg/mc
"Riva del Garda",PM10,2020-12-03,1,17,µg/mc
"Riva del Garda",PM10,2020-12-03,2,16,µg/mc
"Riva del Garda",PM10,2020-12-03,3,16,µg/mc
"Riva del Garda",PM10,2020-12-03,4,16,µg/mc
"Riva del Garda",PM10,2020-12-03,5,16,µg/mc
"Riva del Garda",PM10,2020-12-03,6,16,µg/mc
"Riva del Garda",PM10,2020-12-03,7,16,µg/mc
"Riva del Garda",PM10,2020-12-03,8,18,µg/mc
"Riva del Garda",PM10,2020-12-03,9,21,µg/mc
"Riva del Garda",PM10,2020-12-03,10,21,µg/mc
"Riva del Garda",PM10,2020-12-03,11,19,µg/mc
"Riva del Garda",PM10,2020-12-03,12,18,µg/mc
"Riva del Garda",PM10,2020-12-03,13,18,µg/mc
"Riva del Garda",PM10,2020-12-03,14,20,µg/mc
"Riva del Garda",PM10,2020-12-03,15,22,µg/mc
"Riva del Garda",PM10,2020-12-03,16,30,µg/mc
"Riva del Garda",PM10,2020-12-03,17,33,µg/mc
"Riva del Garda",PM10,2020-12-03,18,37,µg/mc
"Riva del Garda",PM10,2020-12-03,19,33,µg/mc
"Riva del Garda",PM10,2020-12-03,20,30,µg/mc
"Riva del Garda",PM10,2020-12-03,21,34,µg/mc
"Riva del Garda",PM10,2020-12-03,22,35,µg/mc
"Riva del Garda",PM10,2020-12-03,23,43,µg/mc
"Riva del Garda",PM10,2020-12-03,24,35,µg/mc
"Riva del Garda",PM10,2020-12-04,1,35,µg/mc
"Riva del Garda",PM10,2020-12-04,2,30,µg/mc
"Riva del Garda",PM10,2020-12-04,3,28,µg/mc
"Riva del Garda",PM10,2020-12-04,4,26,µg/mc
"Riva del Garda",PM10,2020-12-04,5,23,µg/mc
"Riva del Garda",PM10,2020-12-04,6,24,µg/mc
"Riva del Garda",PM10,2020-12-04,7,23,µg/mc
"Riva del Garda",PM10,2020-12-04,8,22,µg/mc
"Riva del Garda",PM10,2020-12-04,9,23,µg/mc
"Riva del Garda",PM10,2020-12-04,10,23,µg/mc
"Riva del Garda",PM10,2020-12-04,11,22,µg/mc
"Riva del Garda",PM10,2020-12-04,12,20,µg/mc
"Riva del Garda",PM10,2020-12-04,13,25,µg/mc
"Riva del Garda",PM10,2020-12-04,14,14,µg/mc
"Riva del Garda",PM10,2020-12-04,15,11,µg/mc
"Riva del Garda",PM10,2020-12-04,16,9,µg/mc
"Riva del Garda",PM10,2020-12-04,17,4,µg/mc
"Riva del Garda",PM10,2020-12-04,18,3,µg/mc
"Riva del Garda",PM10,2020-12-04,19,3,µg/mc
"Riva del Garda",PM10,2020-12-04,20,4,µg/mc
"Riva del Garda",PM10,2020-12-04,21,2,µg/mc
"Riva del Garda",PM10,2020-12-04,22,3,µg/mc
"Riva del Garda",PM10,2020-12-04,23,3,µg/mc
"Riva del Garda",PM10,2020-12-04,24,2,µg/mc
"Riva del Garda",PM10,2020-12-05,1,2,µg/mc
"Riva del Garda",PM10,2020-12-05,2,1,µg/mc
"Riva del Garda",PM10,2020-12-05,3,1,µg/mc
"Riva del Garda",PM10,2020-12-05,4,1,µg/mc
"Riva del Garda",PM10,2020-12-05,5,0,µg/mc
"Riva del Garda",PM10,2020-12-05,6,1,µg/mc
"Riva del Garda",PM10,2020-12-05,7,2,µg/mc
"Riva del Garda",PM10,2020-12-05,8,3,µg/mc
"Riva del Garda",PM10,2020-12-05,9,5,µg/mc
"Riva del Garda",PM10,2020-12-05,10,9,µg/mc
"Riva del Garda",PM10,2020-12-05,11,9,µg/mc
"Riva del Garda",PM10,2020-12-05,12,12,µg/mc
"Riva del Garda",PM10,2020-12-05,13,12,µg/mc
"Riva del Garda",PM10,2020-12-05,14,6,µg/mc
"Riva del Garda",PM10,2020-12-05,15,6,µg/mc
"Riva del Garda",PM10,2020-12-05,16,5,µg/mc
"Riva del Garda",PM10,2020-12-05,17,7,µg/mc
"Riva del Garda",PM10,2020-12-05,18,10,µg/mc
"Riva del Garda",PM10,2020-12-05,19,11,µg/mc
"Riva del Garda",PM10,2020-12-05,20,10,µg/mc
"Riva del Garda",PM10,2020-12-05,21,10,µg/mc
"Riva del Garda",PM10,2020-12-05,22,8,µg/mc
"Riva del Garda",PM10,2020-12-05,23,6,µg/mc
"Riva del Garda",PM10,2020-12-05,24,4,µg/mc
"Riva del Garda",PM10,2020-12-06,1,3,µg/mc
"Riva del Garda",PM10,2020-12-06,2,1,µg/mc
"Riva del Garda",PM10,2020-12-06,3,1,µg/mc
"Riva del Garda",PM10,2020-12-06,4,0,µg/mc
"Riva del Garda",PM10,2020-12-06,5,1,µg/mc
"Riva del Garda",PM10,2020-12-06,6,1,µg/mc
