Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2022-11-18,18,18,µg/mc
"Riva del Garda",PM10,2022-11-18,19,17,µg/mc
"Riva del Garda",PM10,2022-11-18,20,27,µg/mc
"Riva del Garda",PM10,2022-11-18,21,24,µg/mc
"Riva del Garda",PM10,2022-11-18,22,17,µg/mc
"Riva del Garda",PM10,2022-11-18,23,14,µg/mc
"Riva del Garda",PM10,2022-11-18,24,8,µg/mc
"Riva del Garda",PM10,2022-11-19,1,6,µg/mc
"Riva del Garda",PM10,2022-11-19,2,4,µg/mc
"Riva del Garda",PM10,2022-11-19,3,3,µg/mc
"Riva del Garda",PM10,2022-11-19,4,3,µg/mc
"Riva del Garda",PM10,2022-11-19,5,3,µg/mc
"Riva del Garda",PM10,2022-11-19,6,2,µg/mc
